2019-04-15-00-00-00  次日数据更新
2019-04-15-00-05-38  房间人数为 12
2019-04-15-00-05-53  房间人数为 12
2019-04-15-00-06-08  房间人数为 12
2019-04-15-00-06-23  房间人数为 12
2019-04-15-00-06-38  房间人数为 12
2019-04-15-00-06-53  房间人数为 12
2019-04-15-00-07-08  房间人数为 12
2019-04-15-00-07-23  房间人数为 12
2019-04-15-00-07-38  房间人数为 12
2019-04-15-00-07-53  房间人数为 12
2019-04-15-00-07-57  娃娃星球 1
2019-04-15-00-07-57  娃
2019-04-15-00-07-57  {"type":0,"barrage":"1","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-15-00-07-57  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1","addTime":"2019-04-15 00:07:57","control":0,"nick":"娃娃星球","balance":24900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-08-08  房间人数为 12
2019-04-15-00-08-23  房间人数为 12
2019-04-15-00-08-38  房间人数为 12
2019-04-15-00-08-53  房间人数为 12
2019-04-15-00-09-08  房间人数为 12
2019-04-15-00-09-23  房间人数为 12
2019-04-15-00-09-38  房间人数为 12
2019-04-15-00-09-53  房间人数为 12
2019-04-15-00-10-08  房间人数为 12
2019-04-15-00-10-15  更新cookie
2019-04-15-00-10-22  娃娃星球 点歌 年少有为
2019-04-15-00-10-23  娃
2019-04-15-00-10-23  {"type":0,"barrage":"点歌年少有为","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-15-00-10-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌年少有为","addTime":"2019-04-15 00:10:23","control":0,"nick":"娃娃星球","balance":24900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-10-23  房间人数为 12
2019-04-15-00-10-38  房间人数为 12
2019-04-15-00-10-53  房间人数为 12
2019-04-15-00-11-08  房间人数为 12
2019-04-15-00-11-23  房间人数为 12
2019-04-15-00-11-38  房间人数为 12
2019-04-15-00-11-47  我shi养猫人 6666
2019-04-15-00-11-47  娃
2019-04-15-00-11-47  {"type":0,"barrage":"6666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-15-00-11-47  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-15 00:11:47","control":0,"nick":"我shi养猫人","balance":81400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-11-53  房间人数为 12
2019-04-15-00-12-08  房间人数为 12
2019-04-15-00-12-23  房间人数为 12
2019-04-15-00-12-38  房间人数为 12
2019-04-15-00-12-53  房间人数为 12
2019-04-15-00-13-08  房间人数为 12
2019-04-15-00-13-23  房间人数为 12
2019-04-15-00-13-28  娃娃星球 66
2019-04-15-00-13-28  娃
2019-04-15-00-13-28  {"type":0,"barrage":"66","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-15-00-13-28  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-15 00:13:28","control":0,"nick":"娃娃星球","balance":24900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-13-38  房间人数为 11
2019-04-15-00-13-53  房间人数为 11
2019-04-15-00-14-08  房间人数为 11
2019-04-15-00-14-23  房间人数为 11
2019-04-15-00-14-38  房间人数为 11
2019-04-15-00-14-53  房间人数为 11
2019-04-15-00-15-08  房间人数为 11
2019-04-15-00-15-16  10799688025_bili 66
2019-04-15-00-15-16  娃
2019-04-15-00-15-16  {"type":0,"barrage":"66","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-15-00-15-16  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-15 00:15:16","control":0,"nick":"10799688025_bili","balance":54400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-15-23  房间人数为 11
2019-04-15-00-15-38  房间人数为 10
2019-04-15-00-15-53  房间人数为 10
2019-04-15-00-15-59  娃娃星球 点歌 起风了
2019-04-15-00-15-59  娃
2019-04-15-00-15-59  {"type":0,"barrage":"点歌起风了","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-15-00-15-59  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌起风了","addTime":"2019-04-15 00:15:59","control":0,"nick":"娃娃星球","balance":24900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-16-08  房间人数为 10
2019-04-15-00-16-23  房间人数为 10
2019-04-15-00-16-38  房间人数为 10
2019-04-15-00-16-53  房间人数为 10
2019-04-15-00-17-07  10799688025_bili 1
2019-04-15-00-17-07  娃
2019-04-15-00-17-07  {"type":0,"barrage":"1","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-15-00-17-07  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1","addTime":"2019-04-15 00:17:07","control":0,"nick":"10799688025_bili","balance":54400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-17-08  房间人数为 10
2019-04-15-00-17-23  房间人数为 10
2019-04-15-00-17-38  房间人数为 10
2019-04-15-00-17-53  房间人数为 10
2019-04-15-00-18-08  房间人数为 10
2019-04-15-00-18-23  房间人数为 10
2019-04-15-00-18-38  房间人数为 10
2019-04-15-00-18-53  房间人数为 10
2019-04-15-00-19-08  房间人数为 10
2019-04-15-00-19-23  房间人数为 10
2019-04-15-00-19-38  房间人数为 10
2019-04-15-00-19-53  房间人数为 10
2019-04-15-00-20-08  房间人数为 10
2019-04-15-00-20-23  房间人数为 10
2019-04-15-00-20-38  房间人数为 11
2019-04-15-00-20-39  10799688025_bili 抓x2y5
2019-04-15-00-20-39  x2y5
2019-04-15-00-20-39  {"type":2,"barrage":"申请上机","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-15-00-20-39  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-15 00:20:39","control":1,"nick":"10799688025_bili","balance":54300,"optId":30,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-39  Wawaji上机申请
2019-04-15-00-20-39  
2019-04-15-00-20-40  
2019-04-15-00-20-40  喵哩喵哩点砍木 #@10799688025_bili正
2019-04-15-00-20-40  喵哩喵哩点砍木 #在抓取x2y5
2019-04-15-00-20-41  {"type":3,"barrage":"x2y5","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":31,"playOptId":4126973}

2019-04-15-00-20-41  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y5","addTime":"2019-04-15 00:20:41","control":1,"nick":"10799688025_bili","balance":54300,"optId":31,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-41  Wawaji运行完成
2019-04-15-00-20-41  {"type":4,"barrage":"x2y5","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":32,"playOptId":4126973}

2019-04-15-00-20-41  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:41","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:42","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:43","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:44","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:45","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:46","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:47","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:48","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:49","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:50","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:51","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:52","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-53  房间人数为 11
2019-04-15-00-20-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:53","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":-1},"msg":"成功"}

2019-04-15-00-20-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:20:54","control":1,"nick":"10799688025_bili","balance":54300,"optId":32,"playOptId":4126973,"result":0},"msg":"成功"}

2019-04-15-00-20-54  Wawaji反馈完成
2019-04-15-00-20-55  
2019-04-15-00-20-56  喵哩喵哩点砍木 #@10799688025_bili未
2019-04-15-00-20-57  Wawaji运行完成
2019-04-15-00-21-08  房间人数为 11
2019-04-15-00-21-23  房间人数为 11
2019-04-15-00-21-38  房间人数为 12
2019-04-15-00-21-49  我shi养猫人 点歌 盗将行
2019-04-15-00-21-49  娃
2019-04-15-00-21-49  {"type":0,"barrage":"点歌盗将行","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-15-00-21-49  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌盗将行","addTime":"2019-04-15 00:21:49","control":0,"nick":"我shi养猫人","balance":81400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-21-53  房间人数为 12
2019-04-15-00-22-08  房间人数为 12
2019-04-15-00-22-23  房间人数为 12
2019-04-15-00-22-38  房间人数为 12
2019-04-15-00-22-53  房间人数为 12
2019-04-15-00-23-08  房间人数为 12
2019-04-15-00-23-23  房间人数为 12
2019-04-15-00-23-30  10799688025_bili 6
2019-04-15-00-23-30  娃
2019-04-15-00-23-30  {"type":0,"barrage":"6","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-15-00-23-30  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-15 00:23:30","control":0,"nick":"10799688025_bili","balance":54300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-23-38  房间人数为 12
2019-04-15-00-23-53  房间人数为 12
2019-04-15-00-24-08  房间人数为 12
2019-04-15-00-24-23  房间人数为 12
2019-04-15-00-24-34  10799688025_bili 11111
2019-04-15-00-24-34  娃
2019-04-15-00-24-34  {"type":0,"barrage":"11111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-15-00-24-35  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-15 00:24:35","control":0,"nick":"10799688025_bili","balance":54300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-24-38  房间人数为 12
2019-04-15-00-24-53  房间人数为 12
2019-04-15-00-25-08  房间人数为 12
2019-04-15-00-25-23  房间人数为 12
2019-04-15-00-25-38  房间人数为 12
2019-04-15-00-25-53  房间人数为 12
2019-04-15-00-26-08  房间人数为 12
2019-04-15-00-26-23  房间人数为 12
2019-04-15-00-26-38  房间人数为 11
2019-04-15-00-26-53  房间人数为 11
2019-04-15-00-27-08  房间人数为 11
2019-04-15-00-27-23  房间人数为 11
2019-04-15-00-27-38  房间人数为 11
2019-04-15-00-27-44  10799688025_bili 抓x2y5
2019-04-15-00-27-44  x2y5
2019-04-15-00-27-44  {"type":2,"barrage":"申请上机","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-15-00-27-45  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-15 00:27:44","control":1,"nick":"10799688025_bili","balance":54200,"optId":30,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-45  Wawaji上机申请
2019-04-15-00-27-45  
2019-04-15-00-27-45  
2019-04-15-00-27-46  喵哩喵哩点砍木 #@10799688025_bili正
2019-04-15-00-27-46  喵哩喵哩点砍木 #在抓取x2y5
2019-04-15-00-27-46  {"type":3,"barrage":"x2y5","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":31,"playOptId":4126998}

2019-04-15-00-27-46  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y5","addTime":"2019-04-15 00:27:46","control":1,"nick":"10799688025_bili","balance":54200,"optId":31,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-47  Wawaji运行完成
2019-04-15-00-27-47  {"type":4,"barrage":"x2y5","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":32,"playOptId":4126998}

2019-04-15-00-27-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:47","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:48","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:49","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:50","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:51","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:52","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:53","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-53  房间人数为 11
2019-04-15-00-27-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:54","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:55","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:56","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:57","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:58","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-27-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:27:59","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":-1},"msg":"成功"}

2019-04-15-00-28-00  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y5","addTime":"2019-04-15 00:28:00","control":1,"nick":"10799688025_bili","balance":54200,"optId":32,"playOptId":4126998,"result":0},"msg":"成功"}

2019-04-15-00-28-00  Wawaji反馈完成
2019-04-15-00-28-01  
2019-04-15-00-28-02  
2019-04-15-00-28-02  喵哩喵哩点砍木 #@10799688025_bili未
2019-04-15-00-28-02  喵哩喵哩点砍木 #抓到娃娃，继续努力哟
2019-04-15-00-28-03  Wawaji运行完成
2019-04-15-00-28-08  房间人数为 11
2019-04-15-00-28-23  房间人数为 11
2019-04-15-00-28-38  房间人数为 11
2019-04-15-00-28-53  房间人数为 11
2019-04-15-00-29-08  房间人数为 11
2019-04-15-00-29-23  房间人数为 11
2019-04-15-00-29-38  房间人数为 11
2019-04-15-00-29-53  房间人数为 11
2019-04-15-00-30-08  房间人数为 11
2019-04-15-00-30-23  房间人数为 11
2019-04-15-00-30-38  房间人数为 11
2019-04-15-00-30-48  10799688025_bili 111
2019-04-15-00-30-48  娃
2019-04-15-00-30-48  {"type":0,"barrage":"111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-15-00-30-48  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-15 00:30:48","control":0,"nick":"10799688025_bili","balance":54200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-30-53  房间人数为 11
2019-04-15-00-31-08  房间人数为 11
2019-04-15-00-31-23  房间人数为 11
2019-04-15-00-31-38  房间人数为 11
2019-04-15-00-31-40  我shi养猫人 11111
2019-04-15-00-31-40  娃
2019-04-15-00-31-40  {"type":0,"barrage":"11111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-15-00-31-40  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-15 00:31:40","control":0,"nick":"我shi养猫人","balance":81400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-15-00-31-53  房间人数为 11
2019-04-15-00-32-08  房间人数为 11
2019-04-15-00-32-23  房间人数为 11
2019-04-15-00-32-38  房间人数为 10
2019-04-15-00-32-49  10799688025_bili 抓x2y3
2019-04-15-00-32-49  x2y3
2019-04-15-00-32-49  {"type":2,"barrage":"申请上机","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-15-00-32-50  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-15 00:32:50","control":1,"nick":"10799688025_bili","balance":54100,"optId":30,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-50  Wawaji上机申请
2019-04-15-00-32-50  
2019-04-15-00-32-51  
2019-04-15-00-32-51  喵哩喵哩点砍木 #@10799688025_bili正
2019-04-15-00-32-51  喵哩喵哩点砍木 #在抓取x2y3
2019-04-15-00-32-52  {"type":3,"barrage":"x2y3","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":31,"playOptId":4127001}

2019-04-15-00-32-52  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y3","addTime":"2019-04-15 00:32:52","control":1,"nick":"10799688025_bili","balance":54100,"optId":31,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-52  Wawaji运行完成
2019-04-15-00-32-52  {"type":4,"barrage":"x2y3","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":32,"playOptId":4127001}

2019-04-15-00-32-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:52","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:53","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-53  房间人数为 10
2019-04-15-00-32-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:54","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:55","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:56","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:57","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:58","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-32-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:32:59","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-33-00  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:33:00","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-33-01  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:33:01","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-33-02  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:33:02","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-33-03  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:33:03","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":-1},"msg":"成功"}

2019-04-15-00-33-04  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-15 00:33:04","control":1,"nick":"10799688025_bili","balance":54100,"optId":32,"playOptId":4127001,"result":0},"msg":"成功"}

2019-04-15-00-33-04  Wawaji反馈完成
2019-04-15-00-33-05  
2019-04-15-00-33-06  喵哩喵哩点砍木 #@10799688025_bili未
2019-04-15-00-33-07  Wawaji运行完成
2019-04-15-00-33-08  房间人数为 10
2019-04-15-00-33-23  房间人数为 10
2019-04-15-00-33-38  房间人数为 11
2019-04-15-00-33-53  房间人数为 11
2019-04-15-00-34-08  房间人数为 11
2019-04-15-00-34-23  房间人数为 11
2019-04-15-00-34-25  娃娃星球 点歌 绿色
2019-04-15-00-34-25  娃
