2019-04-18-00-00-00  次日数据更新
2019-04-18-00-32-49  房间人数为 10
2019-04-18-00-33-04  房间人数为 10
2019-04-18-00-33-19  房间人数为 10
2019-04-18-00-33-34  房间人数为 10
2019-04-18-00-33-49  房间人数为 10
2019-04-18-00-34-04  房间人数为 10
2019-04-18-00-34-19  房间人数为 10
2019-04-18-00-34-34  房间人数为 10
2019-04-18-00-34-49  房间人数为 10
2019-04-18-00-35-04  房间人数为 10
2019-04-18-00-35-19  房间人数为 10
2019-04-18-00-35-34  房间人数为 10
2019-04-18-00-35-49  房间人数为 10
2019-04-18-00-36-04  房间人数为 10
2019-04-18-00-36-19  房间人数为 10
2019-04-18-00-36-34  房间人数为 10
2019-04-18-00-36-49  房间人数为 10
2019-04-18-00-37-04  房间人数为 10
2019-04-18-00-37-19  房间人数为 10
2019-04-18-00-37-34  房间人数为 10
2019-04-18-00-37-49  房间人数为 10
2019-04-18-00-38-04  房间人数为 10
2019-04-18-00-38-19  房间人数为 10
2019-04-18-00-38-34  房间人数为 10
2019-04-18-00-38-49  房间人数为 10
2019-04-18-00-39-04  房间人数为 10
2019-04-18-00-39-19  房间人数为 10
2019-04-18-00-39-34  房间人数为 10
2019-04-18-00-39-49  房间人数为 10
2019-04-18-00-40-04  房间人数为 10
2019-04-18-00-40-19  房间人数为 10
2019-04-18-00-40-34  房间人数为 9
2019-04-18-00-40-49  房间人数为 9
2019-04-18-00-41-04  房间人数为 9
2019-04-18-00-41-19  房间人数为 9
2019-04-18-00-41-34  房间人数为 9
2019-04-18-00-41-49  房间人数为 9
2019-04-18-00-42-04  房间人数为 9
2019-04-18-00-42-19  房间人数为 9
2019-04-18-00-42-34  房间人数为 9
2019-04-18-00-42-49  房间人数为 9
2019-04-18-00-43-04  房间人数为 9
2019-04-18-00-43-19  房间人数为 9
2019-04-18-00-43-34  房间人数为 9
2019-04-18-00-43-49  房间人数为 9
2019-04-18-00-44-04  房间人数为 9
2019-04-18-00-44-19  房间人数为 9
2019-04-18-00-44-34  房间人数为 9
2019-04-18-00-44-49  房间人数为 9
2019-04-18-00-45-04  房间人数为 9
2019-04-18-00-45-19  房间人数为 9
2019-04-18-00-45-34  房间人数为 9
2019-04-18-00-45-49  房间人数为 9
2019-04-18-00-46-04  房间人数为 9
2019-04-18-00-46-19  房间人数为 9
2019-04-18-00-46-34  房间人数为 9
2019-04-18-00-46-49  房间人数为 9
2019-04-18-00-47-04  房间人数为 9
2019-04-18-00-47-19  房间人数为 9
2019-04-18-00-47-34  房间人数为 9
2019-04-18-00-47-49  房间人数为 9
2019-04-18-00-48-04  房间人数为 9
2019-04-18-00-48-19  房间人数为 9
2019-04-18-00-48-34  房间人数为 9
2019-04-18-00-48-49  房间人数为 9
2019-04-18-00-49-04  房间人数为 9
2019-04-18-00-49-19  房间人数为 9
2019-04-18-00-49-34  房间人数为 9
2019-04-18-00-49-49  房间人数为 9
2019-04-18-00-50-04  房间人数为 9
2019-04-18-00-50-19  房间人数为 9
2019-04-18-00-50-34  房间人数为 9
2019-04-18-00-50-49  房间人数为 9
2019-04-18-00-51-04  房间人数为 9
2019-04-18-00-51-19  房间人数为 9
2019-04-18-00-51-34  房间人数为 9
2019-04-18-00-51-49  房间人数为 9
2019-04-18-00-52-04  房间人数为 9
2019-04-18-00-52-19  房间人数为 9
2019-04-18-00-52-34  房间人数为 9
2019-04-18-00-52-49  房间人数为 9
2019-04-18-00-52-57  辛慈的牧童 点歌 十指紧扣
2019-04-18-00-52-57  娃
2019-04-18-00-52-57  {"type":0,"barrage":"点歌十指紧扣","nick":"辛慈的牧童","sid":"408519394","giftNum":0,"source":1,"optId":10}

2019-04-18-00-52-57  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌十指紧扣","addTime":"2019-04-18 00:52:57","control":0,"nick":"辛慈的牧童","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-18-00-53-04  房间人数为 9
2019-04-18-00-53-19  房间人数为 9
2019-04-18-00-53-34  房间人数为 9
2019-04-18-00-53-49  房间人数为 9
2019-04-18-00-54-04  房间人数为 9
2019-04-18-00-54-04  辛慈的牧童 对不起把之前的打断了，我以为会排队的
2019-04-18-00-54-04  娃
2019-04-18-00-54-04  {"type":0,"barrage":"对不起把之前的打断了，我以为会排队的","nick":"辛慈的牧童","sid":"408519394","giftNum":0,"source":1,"optId":10}

2019-04-18-00-54-04  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"对不起把之前的打断了，我以为会排队的","addTime":"2019-04-18 00:54:04","control":0,"nick":"辛慈的牧童","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-18-00-54-19  房间人数为 9
2019-04-18-00-54-34  房间人数为 9
2019-04-18-00-54-49  房间人数为 9
2019-04-18-00-55-04  房间人数为 9
2019-04-18-00-55-19  房间人数为 9
2019-04-18-00-55-34  房间人数为 9
2019-04-18-00-55-49  房间人数为 9
2019-04-18-00-55-56  辛慈的牧童送出辣条
2019-04-18-00-55-56  
2019-04-18-00-55-57  {"type":1,"barrage":"辣条","nick":"辛慈的牧童","sid":"408519394","giftNum":10,"source":1,"optId":20}

2019-04-18-00-55-57  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-18 00:55:57","control":0,"nick":"辛慈的牧童","balance":1000,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-18-00-55-57  礼物
2019-04-18-00-55-57  喵哩喵哩点砍木 #谢辛慈的牧童送出的辣条
2019-04-18-00-56-04  房间人数为 9
2019-04-18-00-56-19  房间人数为 9
2019-04-18-00-56-22  辛慈的牧童 抓x2y2
2019-04-18-00-56-22  x2y2
2019-04-18-00-56-22  {"type":2,"barrage":"申请上机","nick":"辛慈的牧童","sid":"408519394","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-18-00-56-22  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-18 00:56:22","control":1,"nick":"辛慈的牧童","balance":900,"optId":30,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-22  Wawaji上机申请
2019-04-18-00-56-22  
2019-04-18-00-56-22  {"type":3,"barrage":"x2y2","nick":"辛慈的牧童","sid":"408519394","giftNum":0,"source":1,"optId":31,"playOptId":4137795}

2019-04-18-00-56-22  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y2","addTime":"2019-04-18 00:56:22","control":1,"nick":"辛慈的牧童","balance":900,"optId":31,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-23  Wawaji运行完成
2019-04-18-00-56-23  {"type":4,"barrage":"x2y2","nick":"辛慈的牧童","sid":"408519394","giftNum":0,"source":1,"optId":32,"playOptId":4137795}

2019-04-18-00-56-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:23","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-23  喵哩喵哩点砍木 #@辛慈的牧童正在抓取x2y2
2019-04-18-00-56-24  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:24","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-25  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:25","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-26  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:26","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-27  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:27","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-28  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:28","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-29  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:29","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-30  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:30","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-31  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:31","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-32  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:32","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-33  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:33","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":-1},"msg":"成功"}

2019-04-18-00-56-34  房间人数为 9
2019-04-18-00-56-34  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-18 00:56:34","control":1,"nick":"辛慈的牧童","balance":900,"optId":32,"playOptId":4137795,"result":0},"msg":"成功"}

2019-04-18-00-56-34  Wawaji反馈完成
2019-04-18-00-56-35  
2019-04-18-00-56-35  Wawaji运行完成
2019-04-18-00-56-36  喵哩喵哩点砍木 #@辛慈的牧童未抓到娃娃，继续努力哟
2019-04-18-00-56-49  房间人数为 9
2019-04-18-00-57-04  房间人数为 9
2019-04-18-00-57-19  房间人数为 9
2019-04-18-00-57-34  房间人数为 9
2019-04-18-00-57-49  房间人数为 9
2019-04-18-00-58-04  房间人数为 9
2019-04-18-00-58-19  房间人数为 9
2019-04-18-00-58-34  房间人数为 9
2019-04-18-00-58-49  房间人数为 9
2019-04-18-00-59-04  房间人数为 9
2019-04-18-00-59-19  房间人数为 9
2019-04-18-00-59-34  房间人数为 9
2019-04-18-00-59-49  房间人数为 9
2019-04-18-01-00-04  房间人数为 9
2019-04-18-01-00-19  房间人数为 9
2019-04-18-01-00-34  房间人数为 10
2019-04-18-01-00-49  房间人数为 10
2019-04-18-01-01-04  房间人数为 10
2019-04-18-01-01-19  房间人数为 10
2019-04-18-01-01-34  房间人数为 10
2019-04-18-01-01-49  房间人数为 10
2019-04-18-01-02-04  房间人数为 10
2019-04-18-01-02-19  房间人数为 10
2019-04-18-01-02-34  房间人数为 9
2019-04-18-01-02-49  房间人数为 9
2019-04-18-01-03-04  房间人数为 9
2019-04-18-01-03-19  房间人数为 9
2019-04-18-01-03-34  房间人数为 8
2019-04-18-01-03-49  房间人数为 8
2019-04-18-01-04-04  房间人数为 8
2019-04-18-01-04-19  房间人数为 8
2019-04-18-01-04-34  房间人数为 9
2019-04-18-01-04-49  房间人数为 9
2019-04-18-01-05-04  房间人数为 9
2019-04-18-01-05-19  房间人数为 9
2019-04-18-01-05-34  房间人数为 10
2019-04-18-01-05-49  房间人数为 10
2019-04-18-01-06-04  房间人数为 10
2019-04-18-01-06-19  房间人数为 10
2019-04-18-01-06-34  房间人数为 10
2019-04-18-01-06-49  房间人数为 10
2019-04-18-01-07-04  房间人数为 10
2019-04-18-01-07-19  房间人数为 10
2019-04-18-01-07-34  房间人数为 10
2019-04-18-01-07-49  房间人数为 10
2019-04-18-01-08-04  房间人数为 10
2019-04-18-01-08-19  房间人数为 10
2019-04-18-01-08-34  房间人数为 10
2019-04-18-01-08-49  房间人数为 10
2019-04-18-01-09-04  房间人数为 10
2019-04-18-01-09-19  房间人数为 10
2019-04-18-01-09-34  房间人数为 10
2019-04-18-01-09-49  房间人数为 10
2019-04-18-01-10-04  房间人数为 10
2019-04-18-01-10-19  房间人数为 10
2019-04-18-01-10-34  房间人数为 10
2019-04-18-01-10-49  房间人数为 10
2019-04-18-01-11-04  房间人数为 10
2019-04-18-01-11-19  房间人数为 10
2019-04-18-01-11-34  房间人数为 10
2019-04-18-01-11-49  房间人数为 10
2019-04-18-01-12-04  房间人数为 10
2019-04-18-01-12-19  房间人数为 10
2019-04-18-01-12-34  房间人数为 10
2019-04-18-01-12-49  房间人数为 10
2019-04-18-01-13-04  房间人数为 10
2019-04-18-01-13-19  房间人数为 10
2019-04-18-01-13-34  房间人数为 10
2019-04-18-01-13-49  房间人数为 10
2019-04-18-01-14-04  房间人数为 10
2019-04-18-01-14-19  房间人数为 10
2019-04-18-01-14-34  房间人数为 10
2019-04-18-01-14-49  房间人数为 10
2019-04-18-01-15-04  房间人数为 10
2019-04-18-01-15-19  房间人数为 10
2019-04-18-01-15-34  房间人数为 10
2019-04-18-01-15-49  房间人数为 10
2019-04-18-01-16-04  房间人数为 10
2019-04-18-01-16-19  房间人数为 10
2019-04-18-01-16-34  房间人数为 9
2019-04-18-01-16-49  房间人数为 9
2019-04-18-01-17-04  房间人数为 9
2019-04-18-01-17-19  房间人数为 9
2019-04-18-01-17-34  房间人数为 8
2019-04-18-01-17-49  房间人数为 8
2019-04-18-01-18-04  房间人数为 8
2019-04-18-01-18-19  房间人数为 8
2019-04-18-01-18-34  房间人数为 8
2019-04-18-01-18-49  房间人数为 8
2019-04-18-01-19-04  房间人数为 8
2019-04-18-01-19-19  房间人数为 8
2019-04-18-01-19-34  房间人数为 8
2019-04-18-01-19-49  房间人数为 8
2019-04-18-01-20-04  房间人数为 8
2019-04-18-01-20-19  房间人数为 8
2019-04-18-01-20-34  房间人数为 8
2019-04-18-01-20-49  房间人数为 8
2019-04-18-01-21-04  房间人数为 8
2019-04-18-01-21-19  房间人数为 8
2019-04-18-01-21-34  房间人数为 8
2019-04-18-01-21-49  房间人数为 8
2019-04-18-01-22-04  房间人数为 8
2019-04-18-01-22-19  房间人数为 8
2019-04-18-01-22-34  房间人数为 8
2019-04-18-01-22-49  房间人数为 8
2019-04-18-01-23-04  房间人数为 8
2019-04-18-01-23-19  房间人数为 8
2019-04-18-01-23-34  房间人数为 8
2019-04-18-01-23-49  房间人数为 8
2019-04-18-01-24-04  房间人数为 8
2019-04-18-01-24-19  房间人数为 8
2019-04-18-01-24-34  房间人数为 8
2019-04-18-01-24-49  房间人数为 8
2019-04-18-01-25-04  房间人数为 8
2019-04-18-01-25-19  房间人数为 8
2019-04-18-01-25-34  房间人数为 8
2019-04-18-01-25-49  房间人数为 8
2019-04-18-01-26-04  房间人数为 8
2019-04-18-01-26-19  房间人数为 8
2019-04-18-01-26-34  房间人数为 8
2019-04-18-01-26-49  房间人数为 8
2019-04-18-01-27-04  房间人数为 8
2019-04-18-01-27-19  房间人数为 8
2019-04-18-01-27-34  房间人数为 8
2019-04-18-01-27-49  房间人数为 8
2019-04-18-01-28-04  房间人数为 8
2019-04-18-01-28-19  房间人数为 8
2019-04-18-01-28-34  房间人数为 8
2019-04-18-01-28-49  房间人数为 8
2019-04-18-01-29-04  房间人数为 8
2019-04-18-01-29-19  房间人数为 8
2019-04-18-01-29-34  房间人数为 8
2019-04-18-01-29-49  房间人数为 8
2019-04-18-01-30-04  房间人数为 8
2019-04-18-01-30-19  房间人数为 8
2019-04-18-01-30-34  房间人数为 8
2019-04-18-01-30-49  房间人数为 8
2019-04-18-01-31-04  房间人数为 8
2019-04-18-01-31-19  房间人数为 8
2019-04-18-01-31-34  房间人数为 8
2019-04-18-01-31-49  房间人数为 8
2019-04-18-01-32-04  房间人数为 8
2019-04-18-01-32-19  房间人数为 8
2019-04-18-01-32-34  房间人数为 8
2019-04-18-01-32-49  房间人数为 8
2019-04-18-01-33-04  房间人数为 8
2019-04-18-01-33-19  房间人数为 8
2019-04-18-01-33-34  房间人数为 8
2019-04-18-01-33-49  房间人数为 8
2019-04-18-01-34-04  房间人数为 8
2019-04-18-01-34-19  房间人数为 8
2019-04-18-01-34-34  房间人数为 8
2019-04-18-01-34-49  房间人数为 8
2019-04-18-01-35-04  房间人数为 8
2019-04-18-01-35-19  房间人数为 8
2019-04-18-01-35-34  房间人数为 8
2019-04-18-01-35-49  房间人数为 8
2019-04-18-01-36-04  房间人数为 8
2019-04-18-01-36-19  房间人数为 8
2019-04-18-01-36-34  房间人数为 8
2019-04-18-01-36-49  房间人数为 8
2019-04-18-01-37-04  房间人数为 8
2019-04-18-01-37-19  房间人数为 8
2019-04-18-01-37-34  房间人数为 8
2019-04-18-01-37-49  房间人数为 8
2019-04-18-01-38-04  房间人数为 8
2019-04-18-01-38-19  房间人数为 8
2019-04-18-01-38-34  房间人数为 8
2019-04-18-01-38-49  房间人数为 8
2019-04-18-01-39-04  房间人数为 8
2019-04-18-01-39-19  房间人数为 8
2019-04-18-01-39-34  房间人数为 8
2019-04-18-01-39-49  房间人数为 8
2019-04-18-01-40-04  房间人数为 8
2019-04-18-01-40-19  房间人数为 8
2019-04-18-01-40-34  房间人数为 8
2019-04-18-01-40-49  房间人数为 8
2019-04-18-01-41-04  房间人数为 8
2019-04-18-01-41-19  房间人数为 8
2019-04-18-01-41-34  房间人数为 8
2019-04-18-01-41-49  房间人数为 8
2019-04-18-01-42-04  房间人数为 8
2019-04-18-01-42-19  房间人数为 8
2019-04-18-01-42-34  房间人数为 8
2019-04-18-01-42-49  房间人数为 8
2019-04-18-01-43-04  房间人数为 8
2019-04-18-01-43-19  房间人数为 8
2019-04-18-01-43-34  房间人数为 8
2019-04-18-01-43-49  房间人数为 8
2019-04-18-01-44-04  房间人数为 8
2019-04-18-01-44-19  房间人数为 8
2019-04-18-01-44-34  房间人数为 8
2019-04-18-01-44-49  房间人数为 8
2019-04-18-01-45-04  房间人数为 8
2019-04-18-01-45-19  房间人数为 8
2019-04-18-01-45-34  房间人数为 8
2019-04-18-01-45-49  房间人数为 8
2019-04-18-01-46-04  房间人数为 8
2019-04-18-01-46-19  房间人数为 8
2019-04-18-01-46-34  房间人数为 9
2019-04-18-01-46-49  房间人数为 9
2019-04-18-01-47-04  房间人数为 9
2019-04-18-01-47-19  房间人数为 9
2019-04-18-01-47-34  房间人数为 10
2019-04-18-01-47-49  房间人数为 10
2019-04-18-01-48-04  房间人数为 10
2019-04-18-01-48-19  房间人数为 10
2019-04-18-01-48-34  房间人数为 10
2019-04-18-01-48-49  房间人数为 10
2019-04-18-01-49-04  房间人数为 10
2019-04-18-01-49-19  房间人数为 10
2019-04-18-01-49-34  房间人数为 10
2019-04-18-01-49-49  房间人数为 10
2019-04-18-01-50-04  房间人数为 10
2019-04-18-01-50-19  房间人数为 10
2019-04-18-01-50-34  房间人数为 10
2019-04-18-01-50-49  房间人数为 10
2019-04-18-01-51-04  房间人数为 10
2019-04-18-01-51-19  房间人数为 10
2019-04-18-01-51-34  房间人数为 11
2019-04-18-01-51-49  房间人数为 11
2019-04-18-01-52-04  房间人数为 11
2019-04-18-01-52-19  房间人数为 11
2019-04-18-01-52-34  房间人数为 11
2019-04-18-01-52-49  房间人数为 11
2019-04-18-01-53-04  房间人数为 11
2019-04-18-01-53-19  房间人数为 11
2019-04-18-01-53-34  房间人数为 11
2019-04-18-01-53-49  房间人数为 11
2019-04-18-01-54-04  房间人数为 11
2019-04-18-01-54-19  房间人数为 11
2019-04-18-01-54-34  房间人数为 11
2019-04-18-01-54-49  房间人数为 11
2019-04-18-01-55-04  房间人数为 11
2019-04-18-01-55-19  房间人数为 11
2019-04-18-01-55-34  房间人数为 11
2019-04-18-01-55-49  房间人数为 11
2019-04-18-01-56-04  房间人数为 11
2019-04-18-01-56-19  房间人数为 11
2019-04-18-01-56-34  房间人数为 11
2019-04-18-01-56-49  房间人数为 11
2019-04-18-01-57-04  房间人数为 11
2019-04-18-01-57-19  房间人数为 11
2019-04-18-01-57-20  Podorization送出辣条
2019-04-18-01-57-20  
2019-04-18-01-57-20  {"type":1,"barrage":"辣条","nick":"Podorization","sid":"23594678","giftNum":1,"source":1,"optId":20}

2019-04-18-01-57-21  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-18 01:57:21","control":0,"nick":"Podorization","balance":100,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-18-01-57-21  礼物
2019-04-18-01-57-21  喵哩喵哩点砍木 #谢Podorization送出的辣条
2019-04-18-01-57-34  房间人数为 10
2019-04-18-01-57-36  Podorization 抓x3y5
2019-04-18-01-57-36  x3y5
2019-04-18-01-57-36  {"type":2,"barrage":"申请上机","nick":"Podorization","sid":"23594678","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-18-01-57-36  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-18 01:57:36","control":1,"nick":"Podorization","balance":0,"optId":30,"playOptId":4137871,"result":-1},"msg":"成功"}

2019-04-18-01-57-36  Wawaji上机申请
2019-04-18-01-57-37  
2019-04-18-01-57-37  
2019-04-18-01-57-38  喵哩喵哩点砍木 #@Podorization正在抓取x
2019-04-18-01-57-38  喵哩喵哩点砍木 #3y5
2019-04-18-01-57-38  {"type":3,"barrage":"x3y5","nick":"Podorization","sid":"23594678","giftNum":0,"source":1,"optId":31,"playOptId":4137871}

2019-04-18-01-57-38  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x3y5","addTime":"2019-04-18 01:57:38","control":1,"nick":"Podorization","balance":0,"optId":31,"playOptId":4137871,"result":-1},"msg":"成功"}

2019-04-18-01-57-38  Wawaji运行完成
2019-04-18-01-57-38  {"type":4,"barrage":"x3y5","nick":"Podorization","sid":"23594678","giftNum":0,"source":1,"optId":32,"playOptId":4137871}

