2019-03-28-00-00-00  次日数据更新
2019-03-28-00-45-27  房间人数为 11
2019-03-28-00-45-42  房间人数为 11
2019-03-28-00-45-57  房间人数为 11
2019-03-28-00-46-12  房间人数为 11
2019-03-28-00-46-27  房间人数为 10
2019-03-28-00-46-42  房间人数为 10
2019-03-28-00-46-57  房间人数为 10
2019-03-28-00-47-12  房间人数为 10
2019-03-28-00-47-27  房间人数为 10
2019-03-28-00-47-42  房间人数为 10
2019-03-28-00-47-57  房间人数为 10
2019-03-28-00-48-12  房间人数为 10
2019-03-28-00-48-27  房间人数为 9
2019-03-28-00-48-42  房间人数为 9
2019-03-28-00-48-57  房间人数为 9
2019-03-28-00-49-12  房间人数为 9
2019-03-28-00-49-27  房间人数为 9
2019-03-28-00-49-42  房间人数为 9
2019-03-28-00-49-57  房间人数为 9
2019-03-28-00-50-12  房间人数为 9
2019-03-28-00-50-27  房间人数为 9
2019-03-28-00-50-42  房间人数为 9
2019-03-28-00-50-57  房间人数为 9
2019-03-28-00-51-12  房间人数为 9
2019-03-28-00-51-27  房间人数为 9
2019-03-28-00-51-42  房间人数为 9
2019-03-28-00-51-57  房间人数为 9
2019-03-28-00-52-12  房间人数为 9
2019-03-28-00-52-27  房间人数为 8
2019-03-28-00-52-42  房间人数为 8
2019-03-28-00-52-57  房间人数为 8
2019-03-28-00-53-12  房间人数为 8
2019-03-28-00-53-27  房间人数为 8
2019-03-28-00-53-42  房间人数为 8
2019-03-28-00-53-57  房间人数为 8
2019-03-28-00-54-12  房间人数为 8
2019-03-28-00-54-27  房间人数为 9
2019-03-28-00-54-42  房间人数为 9
2019-03-28-00-54-57  房间人数为 9
2019-03-28-00-55-12  房间人数为 9
2019-03-28-00-55-27  房间人数为 9
2019-03-28-00-55-42  房间人数为 9
2019-03-28-00-55-57  房间人数为 9
2019-03-28-00-56-12  房间人数为 9
2019-03-28-00-56-27  房间人数为 9
2019-03-28-00-56-42  房间人数为 9
2019-03-28-00-56-57  房间人数为 9
2019-03-28-00-57-12  房间人数为 9
2019-03-28-00-57-27  房间人数为 9
2019-03-28-00-57-42  房间人数为 9
2019-03-28-00-57-57  房间人数为 9
2019-03-28-00-58-12  房间人数为 9
2019-03-28-00-58-27  房间人数为 9
2019-03-28-00-58-42  房间人数为 9
2019-03-28-00-58-57  房间人数为 9
2019-03-28-00-59-12  房间人数为 9
2019-03-28-00-59-27  房间人数为 9
2019-03-28-00-59-42  房间人数为 9
2019-03-28-00-59-57  房间人数为 9
2019-03-28-01-00-12  房间人数为 9
2019-03-28-01-00-27  房间人数为 8
2019-03-28-01-00-42  房间人数为 8
2019-03-28-01-00-57  房间人数为 8
2019-03-28-01-01-12  房间人数为 8
2019-03-28-01-01-27  房间人数为 8
2019-03-28-01-01-42  房间人数为 8
2019-03-28-01-01-57  房间人数为 8
2019-03-28-01-02-12  房间人数为 8
2019-03-28-01-02-27  房间人数为 8
2019-03-28-01-02-42  房间人数为 8
2019-03-28-01-02-57  房间人数为 8
2019-03-28-01-03-12  房间人数为 8
2019-03-28-01-03-27  房间人数为 8
2019-03-28-01-03-42  房间人数为 8
2019-03-28-01-03-57  房间人数为 8
2019-03-28-01-04-12  房间人数为 8
2019-03-28-01-04-27  房间人数为 8
2019-03-28-01-04-42  房间人数为 8
2019-03-28-01-04-57  房间人数为 8
2019-03-28-01-05-12  房间人数为 8
2019-03-28-01-05-27  房间人数为 8
2019-03-28-01-05-42  房间人数为 8
2019-03-28-01-05-57  房间人数为 8
2019-03-28-01-06-12  房间人数为 8
2019-03-28-01-06-27  房间人数为 8
2019-03-28-01-06-42  房间人数为 8
2019-03-28-01-06-57  房间人数为 8
2019-03-28-01-07-12  房间人数为 8
2019-03-28-01-07-27  房间人数为 7
2019-03-28-01-07-42  房间人数为 7
2019-03-28-01-07-57  房间人数为 7
2019-03-28-01-08-12  房间人数为 7
2019-03-28-01-08-27  房间人数为 7
2019-03-28-01-08-42  房间人数为 7
2019-03-28-01-08-57  房间人数为 7
2019-03-28-01-09-12  房间人数为 7
2019-03-28-01-09-27  房间人数为 7
2019-03-28-01-09-42  房间人数为 7
2019-03-28-01-09-57  房间人数为 7
2019-03-28-01-10-12  房间人数为 7
2019-03-28-01-10-27  房间人数为 7
2019-03-28-01-10-42  房间人数为 7
2019-03-28-01-10-57  房间人数为 7
2019-03-28-01-11-12  房间人数为 7
2019-03-28-01-11-27  房间人数为 7
2019-03-28-01-11-42  房间人数为 7
2019-03-28-01-11-57  房间人数为 7
2019-03-28-01-12-12  房间人数为 7
2019-03-28-01-12-27  房间人数为 7
2019-03-28-01-12-42  房间人数为 7
2019-03-28-01-12-57  房间人数为 7
2019-03-28-01-13-12  房间人数为 7
2019-03-28-01-13-27  房间人数为 7
2019-03-28-01-13-42  房间人数为 7
2019-03-28-01-13-57  房间人数为 7
2019-03-28-01-14-12  房间人数为 7
2019-03-28-01-14-27  房间人数为 7
2019-03-28-01-14-42  房间人数为 7
2019-03-28-01-14-57  房间人数为 7
2019-03-28-01-15-12  房间人数为 7
2019-03-28-01-15-27  房间人数为 7
2019-03-28-01-15-42  房间人数为 7
2019-03-28-01-15-57  房间人数为 7
2019-03-28-01-16-12  房间人数为 7
2019-03-28-01-16-27  房间人数为 7
2019-03-28-01-16-42  房间人数为 7
2019-03-28-01-16-57  房间人数为 7
2019-03-28-01-17-12  房间人数为 7
2019-03-28-01-17-27  房间人数为 7
2019-03-28-01-17-42  房间人数为 7
2019-03-28-01-17-57  房间人数为 7
2019-03-28-01-18-12  房间人数为 7
2019-03-28-01-18-27  房间人数为 7
2019-03-28-01-18-42  房间人数为 7
2019-03-28-01-18-57  房间人数为 7
2019-03-28-01-19-12  房间人数为 7
2019-03-28-01-19-27  房间人数为 7
2019-03-28-01-19-42  房间人数为 7
2019-03-28-01-19-57  房间人数为 7
2019-03-28-01-20-12  房间人数为 7
2019-03-28-01-20-27  房间人数为 7
2019-03-28-01-20-42  房间人数为 7
2019-03-28-01-20-57  房间人数为 7
2019-03-28-01-21-12  房间人数为 7
2019-03-28-01-21-27  房间人数为 7
2019-03-28-01-21-42  房间人数为 7
2019-03-28-01-21-57  房间人数为 7
2019-03-28-01-22-12  房间人数为 7
2019-03-28-01-22-27  房间人数为 7
2019-03-28-01-22-42  房间人数为 7
2019-03-28-01-22-57  房间人数为 7
2019-03-28-01-23-12  房间人数为 7
2019-03-28-01-23-27  房间人数为 7
2019-03-28-01-23-42  房间人数为 7
2019-03-28-01-23-57  房间人数为 7
2019-03-28-01-24-12  房间人数为 7
2019-03-28-01-24-27  房间人数为 7
2019-03-28-01-24-42  房间人数为 7
2019-03-28-01-24-57  房间人数为 7
2019-03-28-01-25-12  房间人数为 7
2019-03-28-01-25-27  房间人数为 6
2019-03-28-01-25-42  房间人数为 6
2019-03-28-01-25-57  房间人数为 6
2019-03-28-01-26-12  房间人数为 6
2019-03-28-01-26-27  房间人数为 6
2019-03-28-01-26-42  房间人数为 6
2019-03-28-01-26-57  房间人数为 6
2019-03-28-01-27-12  房间人数为 6
2019-03-28-01-27-27  房间人数为 6
2019-03-28-01-27-42  房间人数为 6
2019-03-28-01-27-57  房间人数为 6
2019-03-28-01-28-12  房间人数为 6
2019-03-28-01-28-27  房间人数为 6
2019-03-28-01-28-42  房间人数为 6
2019-03-28-01-28-57  房间人数为 6
2019-03-28-01-29-12  房间人数为 6
2019-03-28-01-29-27  房间人数为 6
2019-03-28-01-29-42  房间人数为 6
2019-03-28-01-29-57  房间人数为 6
2019-03-28-01-30-12  房间人数为 6
2019-03-28-01-30-27  房间人数为 6
2019-03-28-01-30-42  房间人数为 6
2019-03-28-01-30-57  房间人数为 6
2019-03-28-01-31-12  房间人数为 6
2019-03-28-01-31-27  房间人数为 6
2019-03-28-01-31-42  房间人数为 6
2019-03-28-01-31-57  房间人数为 6
2019-03-28-01-32-12  房间人数为 6
2019-03-28-01-32-27  房间人数为 6
2019-03-28-01-32-42  房间人数为 6
2019-03-28-01-32-57  房间人数为 6
2019-03-28-01-33-12  房间人数为 6
2019-03-28-01-33-27  房间人数为 6
2019-03-28-01-33-42  房间人数为 6
2019-03-28-01-33-57  房间人数为 6
2019-03-28-01-34-12  房间人数为 6
2019-03-28-01-34-27  房间人数为 6
2019-03-28-01-34-42  房间人数为 6
2019-03-28-01-34-57  房间人数为 6
2019-03-28-01-35-12  房间人数为 6
2019-03-28-01-35-27  房间人数为 6
2019-03-28-01-35-42  房间人数为 6
2019-03-28-01-35-57  房间人数为 6
2019-03-28-01-36-12  房间人数为 6
2019-03-28-01-36-27  房间人数为 6
2019-03-28-01-36-42  房间人数为 6
2019-03-28-01-36-57  房间人数为 6
2019-03-28-01-37-12  房间人数为 6
2019-03-28-01-37-27  房间人数为 6
2019-03-28-01-37-42  房间人数为 6
2019-03-28-01-37-57  房间人数为 6
2019-03-28-01-38-12  房间人数为 6
2019-03-28-01-38-27  房间人数为 6
2019-03-28-01-38-42  房间人数为 6
2019-03-28-01-38-57  房间人数为 6
2019-03-28-01-39-12  房间人数为 6
2019-03-28-01-39-27  房间人数为 6
2019-03-28-01-39-42  房间人数为 6
2019-03-28-01-39-57  房间人数为 6
2019-03-28-01-40-12  房间人数为 6
2019-03-28-01-40-27  房间人数为 6
2019-03-28-01-40-42  房间人数为 6
2019-03-28-01-40-57  房间人数为 6
2019-03-28-01-41-12  房间人数为 6
2019-03-28-01-41-27  房间人数为 7
2019-03-28-01-41-42  房间人数为 7
2019-03-28-01-41-57  房间人数为 7
2019-03-28-01-42-12  房间人数为 7
2019-03-28-01-42-27  房间人数为 7
2019-03-28-01-42-42  房间人数为 7
2019-03-28-01-42-57  房间人数为 7
2019-03-28-01-43-12  房间人数为 7
2019-03-28-01-43-27  房间人数为 7
2019-03-28-01-43-42  房间人数为 7
2019-03-28-01-43-57  房间人数为 7
2019-03-28-01-44-12  房间人数为 7
2019-03-28-01-44-27  房间人数为 7
2019-03-28-01-44-42  房间人数为 7
2019-03-28-01-44-57  房间人数为 7
2019-03-28-01-45-12  房间人数为 7
2019-03-28-01-45-27  房间人数为 7
2019-03-28-01-45-42  房间人数为 7
2019-03-28-01-45-57  房间人数为 7
2019-03-28-01-46-12  房间人数为 7
2019-03-28-01-46-27  房间人数为 7
2019-03-28-01-46-42  房间人数为 7
2019-03-28-01-46-57  房间人数为 7
2019-03-28-01-47-12  房间人数为 7
2019-03-28-01-47-27  房间人数为 7
2019-03-28-01-47-42  房间人数为 7
2019-03-28-01-47-57  房间人数为 7
2019-03-28-01-48-12  房间人数为 7
2019-03-28-01-48-27  房间人数为 7
2019-03-28-01-48-42  房间人数为 7
2019-03-28-01-48-57  房间人数为 7
2019-03-28-01-49-12  房间人数为 7
2019-03-28-01-49-27  房间人数为 7
2019-03-28-01-49-42  房间人数为 7
2019-03-28-01-49-57  房间人数为 7
2019-03-28-01-50-12  房间人数为 7
2019-03-28-01-50-27  房间人数为 7
2019-03-28-01-50-42  房间人数为 7
2019-03-28-01-50-57  房间人数为 7
2019-03-28-01-51-12  房间人数为 7
2019-03-28-01-51-27  房间人数为 7
2019-03-28-01-51-42  房间人数为 7
2019-03-28-01-51-57  房间人数为 7
2019-03-28-01-52-12  房间人数为 7
2019-03-28-01-52-27  房间人数为 7
2019-03-28-01-52-42  房间人数为 7
2019-03-28-01-52-57  房间人数为 7
2019-03-28-01-53-12  房间人数为 7
2019-03-28-01-53-27  房间人数为 7
2019-03-28-01-53-42  房间人数为 7
2019-03-28-01-53-57  房间人数为 7
2019-03-28-01-54-12  房间人数为 7
2019-03-28-01-54-27  房间人数为 7
2019-03-28-01-54-42  房间人数为 7
2019-03-28-01-54-57  房间人数为 7
2019-03-28-01-55-12  房间人数为 7
2019-03-28-01-55-27  房间人数为 7
2019-03-28-01-55-42  房间人数为 7
2019-03-28-01-55-57  房间人数为 7
2019-03-28-01-56-12  房间人数为 7
2019-03-28-01-56-27  房间人数为 7
2019-03-28-01-56-42  房间人数为 7
2019-03-28-01-56-57  房间人数为 7
2019-03-28-01-57-12  房间人数为 7
2019-03-28-01-57-27  房间人数为 7
2019-03-28-01-57-42  房间人数为 7
2019-03-28-01-57-57  房间人数为 7
2019-03-28-01-58-12  房间人数为 7
2019-03-28-01-58-27  房间人数为 7
2019-03-28-01-58-42  房间人数为 7
2019-03-28-01-58-57  房间人数为 7
2019-03-28-01-59-12  房间人数为 7
2019-03-28-01-59-27  房间人数为 7
2019-03-28-01-59-30  大偃师谢衣 我的余额
2019-03-28-01-59-30  {"type":0,"barrage":"我的余额","nick":"大偃师谢衣","sid":"4282620","giftNum":0,"source":1,"optId":10}

2019-03-28-01-59-30  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"我的余额","addTime":"2019-03-28 01:59:30","control":0,"nick":"大偃师谢衣","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-03-28-01-59-30  
2019-03-28-01-59-31  喵哩喵哩点砍木 #@大偃师谢衣用户余额为0
2019-03-28-01-59-39  大偃师谢衣 ？？？
2019-03-28-01-59-39  {"type":0,"barrage":"？？？","nick":"大偃师谢衣","sid":"4282620","giftNum":0,"source":1,"optId":10}

2019-03-28-01-59-39  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"？？？","addTime":"2019-03-28 01:59:39","control":0,"nick":"大偃师谢衣","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-03-28-01-59-42  房间人数为 7
2019-03-28-01-59-55  大偃师谢衣 这玩意咋玩
2019-03-28-01-59-55  {"type":0,"barrage":"这玩意咋玩","nick":"大偃师谢衣","sid":"4282620","giftNum":0,"source":1,"optId":10}

2019-03-28-01-59-55  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"这玩意咋玩","addTime":"2019-03-28 01:59:55","control":0,"nick":"大偃师谢衣","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-03-28-01-59-57  房间人数为 7
2019-03-28-02-00-12  房间人数为 7
2019-03-28-02-00-27  房间人数为 7
2019-03-28-02-00-42  房间人数为 7
2019-03-28-02-00-57  房间人数为 7
2019-03-28-02-01-12  房间人数为 7
2019-03-28-02-01-27  房间人数为 7
2019-03-28-02-01-42  房间人数为 7
2019-03-28-02-01-57  房间人数为 7
2019-03-28-02-02-12  房间人数为 7
2019-03-28-02-02-27  房间人数为 7
2019-03-28-02-02-42  房间人数为 7
2019-03-28-02-02-57  房间人数为 7
2019-03-28-02-03-12  房间人数为 7
2019-03-28-02-03-27  房间人数为 7
2019-03-28-02-03-42  房间人数为 7
2019-03-28-02-03-57  房间人数为 7
2019-03-28-02-04-12  房间人数为 7
2019-03-28-02-04-27  房间人数为 7
2019-03-28-02-04-42  房间人数为 7
2019-03-28-02-04-57  房间人数为 7
2019-03-28-02-05-12  房间人数为 7
2019-03-28-02-05-27  房间人数为 7
2019-03-28-02-05-42  房间人数为 7
2019-03-28-02-05-57  房间人数为 7
2019-03-28-02-06-12  房间人数为 7
2019-03-28-02-06-27  房间人数为 8
2019-03-28-02-06-42  房间人数为 8
2019-03-28-02-06-57  房间人数为 8
2019-03-28-02-07-12  房间人数为 8
2019-03-28-02-07-27  房间人数为 8
2019-03-28-02-07-42  房间人数为 8
2019-03-28-02-07-57  房间人数为 8
2019-03-28-02-08-12  房间人数为 8
2019-03-28-02-08-27  房间人数为 8
2019-03-28-02-08-42  房间人数为 8
2019-03-28-02-08-57  房间人数为 8
2019-03-28-02-09-12  房间人数为 8
2019-03-28-02-09-27  房间人数为 8
2019-03-28-02-09-42  房间人数为 8
2019-03-28-02-09-57  房间人数为 8
2019-03-28-02-10-12  房间人数为 8
2019-03-28-02-10-27  房间人数为 8
2019-03-28-02-10-42  房间人数为 8
2019-03-28-02-10-57  房间人数为 8
2019-03-28-02-11-12  房间人数为 8
2019-03-28-02-11-27  房间人数为 8
2019-03-28-02-11-42  房间人数为 8
2019-03-28-02-11-57  房间人数为 8
2019-03-28-02-12-12  房间人数为 8
2019-03-28-02-12-27  房间人数为 8
2019-03-28-02-12-42  房间人数为 8
2019-03-28-02-12-57  房间人数为 8
2019-03-28-02-13-12  房间人数为 8
2019-03-28-02-13-27  房间人数为 8
2019-03-28-02-13-42  房间人数为 8
2019-03-28-02-13-57  房间人数为 8
2019-03-28-02-14-12  房间人数为 8
2019-03-28-02-14-27  房间人数为 8
2019-03-28-02-14-42  房间人数为 8
2019-03-28-02-14-57  房间人数为 8
2019-03-28-02-15-12  房间人数为 8
2019-03-28-02-15-27  房间人数为 8
2019-03-28-02-15-42  房间人数为 8
2019-03-28-02-15-57  房间人数为 8
2019-03-28-02-16-12  房间人数为 8
2019-03-28-02-16-27  房间人数为 8
2019-03-28-02-16-42  房间人数为 8
2019-03-28-02-16-57  房间人数为 8
2019-03-28-02-17-12  房间人数为 8
2019-03-28-02-17-27  房间人数为 8
2019-03-28-02-17-42  房间人数为 8
2019-03-28-02-17-57  房间人数为 8
2019-03-28-02-18-12  房间人数为 8
2019-03-28-02-18-27  房间人数为 8
