2019-04-19-00-00-00  次日数据更新
2019-04-19-00-47-55  房间人数为 8
2019-04-19-00-48-10  房间人数为 8
2019-04-19-00-48-25  房间人数为 8
2019-04-19-00-48-40  房间人数为 8
2019-04-19-00-48-55  房间人数为 8
2019-04-19-00-49-10  房间人数为 8
2019-04-19-00-49-25  房间人数为 8
2019-04-19-00-49-40  房间人数为 8
2019-04-19-00-49-55  房间人数为 8
2019-04-19-00-50-10  房间人数为 8
2019-04-19-00-50-25  房间人数为 8
2019-04-19-00-50-40  房间人数为 7
2019-04-19-00-50-55  房间人数为 7
2019-04-19-00-51-10  房间人数为 7
2019-04-19-00-51-25  房间人数为 7
2019-04-19-00-51-40  房间人数为 7
2019-04-19-00-51-55  房间人数为 7
2019-04-19-00-52-10  房间人数为 7
2019-04-19-00-52-25  房间人数为 7
2019-04-19-00-52-40  房间人数为 7
2019-04-19-00-52-55  房间人数为 7
2019-04-19-00-53-10  房间人数为 7
2019-04-19-00-53-25  房间人数为 7
2019-04-19-00-53-40  房间人数为 7
2019-04-19-00-53-55  房间人数为 7
2019-04-19-00-54-11  房间人数为 7
2019-04-19-00-54-26  房间人数为 7
2019-04-19-00-54-41  房间人数为 7
2019-04-19-00-54-56  房间人数为 7
2019-04-19-00-55-11  房间人数为 7
2019-04-19-00-55-26  房间人数为 7
2019-04-19-00-55-41  房间人数为 7
2019-04-19-00-55-56  房间人数为 7
2019-04-19-00-56-11  房间人数为 7
2019-04-19-00-56-26  房间人数为 7
2019-04-19-00-56-41  房间人数为 7
2019-04-19-00-56-56  房间人数为 7
2019-04-19-00-57-11  房间人数为 7
2019-04-19-00-57-26  房间人数为 7
2019-04-19-00-57-41  房间人数为 7
2019-04-19-00-57-56  房间人数为 7
2019-04-19-00-58-11  房间人数为 7
2019-04-19-00-58-26  房间人数为 7
2019-04-19-00-58-41  房间人数为 7
2019-04-19-00-58-56  房间人数为 7
2019-04-19-00-59-11  房间人数为 7
2019-04-19-00-59-26  房间人数为 7
2019-04-19-00-59-41  房间人数为 7
2019-04-19-00-59-56  房间人数为 7
2019-04-19-01-00-11  房间人数为 7
2019-04-19-01-00-26  房间人数为 7
2019-04-19-01-00-41  房间人数为 7
2019-04-19-01-00-56  房间人数为 7
2019-04-19-01-01-11  房间人数为 7
2019-04-19-01-01-26  房间人数为 6
2019-04-19-01-01-41  房间人数为 6
2019-04-19-01-01-56  房间人数为 6
2019-04-19-01-02-11  房间人数为 6
2019-04-19-01-02-26  房间人数为 6
2019-04-19-01-02-41  房间人数为 6
2019-04-19-01-02-56  房间人数为 6
2019-04-19-01-03-08  XXzzsjsh送出辣条
2019-04-19-01-03-08  
2019-04-19-01-03-09  {"type":1,"barrage":"辣条","nick":"XXzzsjsh","sid":"275939342","giftNum":1,"source":1,"optId":20}

2019-04-19-01-03-09  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-19 01:03:09","control":0,"nick":"XXzzsjsh","balance":100,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-19-01-03-09  礼物
2019-04-19-01-03-09  喵哩喵哩点砍木 #谢XXzzsjsh送出的辣条
2019-04-19-01-03-09  XXzzsjsh送出辣条
2019-04-19-01-03-09  重复发送
2019-04-19-01-03-10  {"type":1,"barrage":"辣条","nick":"XXzzsjsh","sid":"275939342","giftNum":1,"source":1,"optId":20}

2019-04-19-01-03-10  XXzzsjsh送出辣条
2019-04-19-01-03-10  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-19 01:03:10","control":0,"nick":"XXzzsjsh","balance":200,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-19-01-03-10  礼物
2019-04-19-01-03-10  重复发送
2019-04-19-01-03-10  {"type":1,"barrage":"辣条","nick":"XXzzsjsh","sid":"275939342","giftNum":1,"source":1,"optId":20}

2019-04-19-01-03-10  XXzzsjsh送出辣条
2019-04-19-01-03-11  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-19 01:03:11","control":0,"nick":"XXzzsjsh","balance":300,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-19-01-03-11  礼物
2019-04-19-01-03-11  重复发送
2019-04-19-01-03-11  {"type":1,"barrage":"辣条","nick":"XXzzsjsh","sid":"275939342","giftNum":1,"source":1,"optId":20}

2019-04-19-01-03-11  XXzzsjsh送出辣条
2019-04-19-01-03-11  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-19 01:03:11","control":0,"nick":"XXzzsjsh","balance":400,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-19-01-03-11  礼物
2019-04-19-01-03-11  重复发送
2019-04-19-01-03-12  {"type":1,"barrage":"辣条","nick":"XXzzsjsh","sid":"275939342","giftNum":1,"source":1,"optId":20}

2019-04-19-01-03-12  房间人数为 6
2019-04-19-01-03-12  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-19 01:03:12","control":0,"nick":"XXzzsjsh","balance":500,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-19-01-03-12  礼物
2019-04-19-01-03-27  房间人数为 6
2019-04-19-01-03-42  房间人数为 6
2019-04-19-01-03-57  房间人数为 6
2019-04-19-01-04-12  房间人数为 6
2019-04-19-01-04-27  房间人数为 6
2019-04-19-01-04-42  房间人数为 6
2019-04-19-01-04-57  房间人数为 6
2019-04-19-01-05-12  房间人数为 6
2019-04-19-01-05-27  房间人数为 6
2019-04-19-01-05-42  房间人数为 6
2019-04-19-01-05-57  房间人数为 6
2019-04-19-01-06-12  房间人数为 6
2019-04-19-01-06-27  房间人数为 6
2019-04-19-01-06-42  房间人数为 6
2019-04-19-01-06-57  房间人数为 6
2019-04-19-01-07-12  房间人数为 6
2019-04-19-01-07-27  房间人数为 6
2019-04-19-01-07-42  房间人数为 6
2019-04-19-01-07-57  房间人数为 6
2019-04-19-01-08-12  房间人数为 6
2019-04-19-01-08-27  房间人数为 6
2019-04-19-01-08-42  房间人数为 6
2019-04-19-01-08-57  房间人数为 6
2019-04-19-01-09-12  房间人数为 6
2019-04-19-01-09-27  房间人数为 6
2019-04-19-01-09-42  房间人数为 6
2019-04-19-01-09-57  房间人数为 6
2019-04-19-01-10-12  房间人数为 6
2019-04-19-01-10-27  房间人数为 6
2019-04-19-01-10-42  房间人数为 6
2019-04-19-01-10-57  房间人数为 6
2019-04-19-01-11-12  房间人数为 6
2019-04-19-01-11-27  房间人数为 6
2019-04-19-01-11-42  房间人数为 6
2019-04-19-01-11-57  房间人数为 6
2019-04-19-01-12-12  房间人数为 6
2019-04-19-01-12-27  房间人数为 6
2019-04-19-01-12-42  房间人数为 6
2019-04-19-01-12-57  房间人数为 6
2019-04-19-01-13-12  房间人数为 6
2019-04-19-01-13-27  房间人数为 6
2019-04-19-01-13-42  房间人数为 6
2019-04-19-01-13-54  点解会感送出辣条
2019-04-19-01-13-54  
2019-04-19-01-13-54  {"type":1,"barrage":"辣条","nick":"点解会感","sid":"261122494","giftNum":6,"source":1,"optId":20}

2019-04-19-01-13-54  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-19 01:13:54","control":0,"nick":"点解会感","balance":6300,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-19-01-13-54  礼物
2019-04-19-01-13-55  喵哩喵哩点砍木 #谢点解会感送出的辣条
2019-04-19-01-13-57  房间人数为 6
2019-04-19-01-13-57  点解会感送出辣条
2019-04-19-01-13-57  重复发送
2019-04-19-01-13-58  {"type":1,"barrage":"辣条","nick":"点解会感","sid":"261122494","giftNum":1,"source":1,"optId":20}

2019-04-19-01-13-58  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-19 01:13:58","control":0,"nick":"点解会感","balance":6400,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-19-01-13-58  礼物
2019-04-19-01-14-03  点解会感 我的余额
2019-04-19-01-14-03  娃
2019-04-19-01-14-03  {"type":0,"barrage":"我的余额","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":10}

2019-04-19-01-14-03  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"我的余额","addTime":"2019-04-19 01:14:03","control":0,"nick":"点解会感","balance":6400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-19-01-14-04  
2019-04-19-01-14-05  喵哩喵哩点砍木 #@点解会感用户余额为6400
2019-04-19-01-14-12  房间人数为 6
2019-04-19-01-14-27  房间人数为 6
2019-04-19-01-14-32  点解会感 抓x6y5
2019-04-19-01-14-32  x6y5
2019-04-19-01-14-32  {"type":2,"barrage":"申请上机","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-19-01-14-32  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-19 01:14:32","control":1,"nick":"点解会感","balance":6300,"optId":30,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-32  Wawaji上机申请
2019-04-19-01-14-33  
2019-04-19-01-14-33  {"type":3,"barrage":"x6y5","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":31,"playOptId":4140515}

2019-04-19-01-14-33  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x6y5","addTime":"2019-04-19 01:14:33","control":1,"nick":"点解会感","balance":6300,"optId":31,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-33  Wawaji运行完成
2019-04-19-01-14-33  {"type":4,"barrage":"x6y5","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":32,"playOptId":4140515}

2019-04-19-01-14-33  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:33","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-34  喵哩喵哩点砍木 #@点解会感正在抓取x6y5
2019-04-19-01-14-34  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:34","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-35  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:35","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-36  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:36","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-37  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:37","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-38  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:38","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-39  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:39","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-40  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:40","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-41  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:41","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-42  房间人数为 6
2019-04-19-01-14-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:42","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:43","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:44","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:45","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:46","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:48","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":-1},"msg":"成功"}

2019-04-19-01-14-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y5","addTime":"2019-04-19 01:14:49","control":1,"nick":"点解会感","balance":6300,"optId":32,"playOptId":4140515,"result":0},"msg":"成功"}

2019-04-19-01-14-49  Wawaji反馈完成
2019-04-19-01-14-50  
2019-04-19-01-14-50  Wawaji运行完成
2019-04-19-01-14-51  喵哩喵哩点砍木 #@点解会感未抓到娃娃，继续努力哟
2019-04-19-01-14-57  房间人数为 6
2019-04-19-01-15-12  房间人数为 6
2019-04-19-01-15-20  点解会感 抓x6y6
2019-04-19-01-15-20  x6y6
2019-04-19-01-15-20  {"type":2,"barrage":"申请上机","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-19-01-15-21  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-19 01:15:21","control":1,"nick":"点解会感","balance":6200,"optId":30,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-21  Wawaji上机申请
2019-04-19-01-15-21  
2019-04-19-01-15-21  {"type":3,"barrage":"x6y6","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":31,"playOptId":4140518}

2019-04-19-01-15-21  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x6y6","addTime":"2019-04-19 01:15:21","control":1,"nick":"点解会感","balance":6200,"optId":31,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-21  Wawaji运行完成
2019-04-19-01-15-21  {"type":4,"barrage":"x6y6","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":32,"playOptId":4140518}

2019-04-19-01-15-21  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:21","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-22  喵哩喵哩点砍木 #@点解会感正在抓取x6y6
2019-04-19-01-15-22  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:22","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:23","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-24  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:24","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-25  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:25","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-26  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:26","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-27  房间人数为 6
2019-04-19-01-15-27  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:27","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-28  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:28","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-29  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:29","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-30  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:30","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-31  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:31","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-32  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:32","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-33  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:33","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-35  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:35","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-36  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:36","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":-1},"msg":"成功"}

2019-04-19-01-15-37  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y6","addTime":"2019-04-19 01:15:37","control":1,"nick":"点解会感","balance":6200,"optId":32,"playOptId":4140518,"result":0},"msg":"成功"}

2019-04-19-01-15-37  Wawaji反馈完成
2019-04-19-01-15-38  
2019-04-19-01-15-38  Wawaji运行完成
2019-04-19-01-15-39  喵哩喵哩点砍木 #@点解会感未抓到娃娃，继续努力哟
2019-04-19-01-15-42  房间人数为 6
2019-04-19-01-15-57  房间人数为 6
2019-04-19-01-16-12  房间人数为 6
2019-04-19-01-16-27  房间人数为 6
2019-04-19-01-16-42  房间人数为 6
2019-04-19-01-16-57  房间人数为 6
2019-04-19-01-17-12  房间人数为 6
2019-04-19-01-17-27  房间人数为 6
2019-04-19-01-17-42  房间人数为 6
2019-04-19-01-17-57  房间人数为 6
