2019-04-14-00-00-00  次日数据更新
2019-04-14-00-06-22  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:22","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:23","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-24  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:24","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-25  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:25","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-26  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:26","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-27  房间人数为 10
2019-04-14-00-06-27  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:27","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-28  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:28","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-29  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:29","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-30  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:30","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-31  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:31","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-32  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:32","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":-1},"msg":"成功"}

2019-04-14-00-06-33  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x3y2","addTime":"2019-04-14 00:06:33","control":1,"nick":"娃娃星球","balance":26300,"optId":32,"playOptId":4123647,"result":0},"msg":"成功"}

2019-04-14-00-06-34  Wawaji反馈完成
2019-04-14-00-06-35  
2019-04-14-00-06-35  Wawaji运行完成
2019-04-14-00-06-36  喵哩喵哩点砍木 #@娃娃星球未抓到娃娃，继续努力哟
2019-04-14-00-06-47  房间人数为 10
2019-04-14-00-06-53  更新cookie
2019-04-14-00-06-57  房间人数为 10
2019-04-14-00-07-12  房间人数为 10
2019-04-14-00-07-27  房间人数为 10
2019-04-14-00-07-42  房间人数为 11
2019-04-14-00-07-57  房间人数为 11
2019-04-14-00-08-12  房间人数为 11
2019-04-14-00-08-27  房间人数为 11
2019-04-14-00-08-41  娃娃星球 6666
2019-04-14-00-08-41  娃
2019-04-14-00-08-41  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-14-00-08-41  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-14 00:08:41","control":0,"nick":"娃娃星球","balance":26300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-08-42  房间人数为 11
2019-04-14-00-08-57  房间人数为 11
2019-04-14-00-09-12  房间人数为 11
2019-04-14-00-09-27  房间人数为 11
2019-04-14-00-09-42  房间人数为 12
2019-04-14-00-09-57  房间人数为 12
2019-04-14-00-10-12  房间人数为 12
2019-04-14-00-10-27  房间人数为 12
2019-04-14-00-10-42  房间人数为 13
2019-04-14-00-10-57  房间人数为 13
2019-04-14-00-11-12  房间人数为 13
2019-04-14-00-11-20  10799688025_bili 点歌 多调利想在平庸的生活拥抱你
2019-04-14-00-11-20  娃
2019-04-14-00-11-20  {"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-14-00-11-20  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","addTime":"2019-04-14 00:11:20","control":0,"nick":"10799688025_bili","balance":57300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-11-27  房间人数为 13
2019-04-14-00-11-42  房间人数为 13
2019-04-14-00-11-57  房间人数为 13
2019-04-14-00-12-12  房间人数为 13
2019-04-14-00-12-27  房间人数为 13
2019-04-14-00-12-42  房间人数为 13
2019-04-14-00-12-57  房间人数为 13
2019-04-14-00-13-12  房间人数为 13
2019-04-14-00-13-27  房间人数为 13
2019-04-14-00-13-42  房间人数为 13
2019-04-14-00-13-57  房间人数为 13
2019-04-14-00-14-12  房间人数为 13
2019-04-14-00-14-27  房间人数为 13
2019-04-14-00-14-31  我shi养猫人 1111
2019-04-14-00-14-31  娃
2019-04-14-00-14-31  {"type":0,"barrage":"1111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-14-00-14-31  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-14 00:14:31","control":0,"nick":"我shi养猫人","balance":84100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-14-42  房间人数为 13
2019-04-14-00-14-57  房间人数为 13
2019-04-14-00-15-12  房间人数为 13
2019-04-14-00-15-27  房间人数为 13
2019-04-14-00-15-31  10799688025_bili 111
2019-04-14-00-15-31  娃
2019-04-14-00-15-31  {"type":0,"barrage":"111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-14-00-15-31  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-14 00:15:31","control":0,"nick":"10799688025_bili","balance":57300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-15-42  房间人数为 13
2019-04-14-00-15-57  房间人数为 13
2019-04-14-00-16-12  房间人数为 13
2019-04-14-00-16-27  房间人数为 13
2019-04-14-00-16-42  房间人数为 13
2019-04-14-00-16-57  房间人数为 13
2019-04-14-00-17-12  房间人数为 13
2019-04-14-00-17-27  房间人数为 13
2019-04-14-00-17-42  房间人数为 13
2019-04-14-00-17-57  房间人数为 13
2019-04-14-00-18-11  我shi养猫人 666
2019-04-14-00-18-11  娃
2019-04-14-00-18-11  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-14-00-18-11  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-14 00:18:11","control":0,"nick":"我shi养猫人","balance":84100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-18-12  房间人数为 13
2019-04-14-00-18-27  房间人数为 13
2019-04-14-00-18-42  房间人数为 13
2019-04-14-00-18-57  房间人数为 13
2019-04-14-00-19-00  娃娃星球 666
2019-04-14-00-19-00  娃
2019-04-14-00-19-00  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-14-00-19-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-14 00:19:00","control":0,"nick":"娃娃星球","balance":26300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-19-12  房间人数为 13
2019-04-14-00-19-27  房间人数为 13
2019-04-14-00-19-42  房间人数为 13
2019-04-14-00-19-57  房间人数为 13
2019-04-14-00-20-12  房间人数为 13
2019-04-14-00-20-27  房间人数为 13
2019-04-14-00-20-38  我shi养猫人 66
2019-04-14-00-20-38  娃
2019-04-14-00-20-38  {"type":0,"barrage":"66","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-14-00-20-38  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-14 00:20:38","control":0,"nick":"我shi养猫人","balance":84100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-20-42  房间人数为 13
2019-04-14-00-20-57  房间人数为 13
2019-04-14-00-21-12  房间人数为 13
2019-04-14-00-21-27  房间人数为 13
2019-04-14-00-21-42  房间人数为 13
2019-04-14-00-21-56  10799688025_bili 1111
2019-04-14-00-21-56  娃
2019-04-14-00-21-56  {"type":0,"barrage":"1111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-14-00-21-56  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-14 00:21:56","control":0,"nick":"10799688025_bili","balance":57300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-21-57  房间人数为 13
2019-04-14-00-22-12  房间人数为 13
2019-04-14-00-22-27  房间人数为 13
2019-04-14-00-22-42  房间人数为 13
2019-04-14-00-22-57  房间人数为 13
2019-04-14-00-23-12  房间人数为 13
2019-04-14-00-23-27  房间人数为 13
2019-04-14-00-23-42  房间人数为 13
2019-04-14-00-23-57  房间人数为 13
2019-04-14-00-24-12  房间人数为 13
2019-04-14-00-24-27  房间人数为 13
2019-04-14-00-24-42  房间人数为 13
2019-04-14-00-24-57  房间人数为 13
2019-04-14-00-25-12  房间人数为 13
2019-04-14-00-25-27  房间人数为 13
2019-04-14-00-25-42  房间人数为 13
2019-04-14-00-25-57  房间人数为 13
2019-04-14-00-26-12  房间人数为 13
2019-04-14-00-26-27  房间人数为 13
2019-04-14-00-26-42  房间人数为 13
2019-04-14-00-26-57  房间人数为 13
2019-04-14-00-27-12  房间人数为 13
2019-04-14-00-27-27  房间人数为 13
2019-04-14-00-27-42  房间人数为 13
2019-04-14-00-27-57  房间人数为 13
2019-04-14-00-27-58  10799688025_bili 11
2019-04-14-00-27-58  娃
2019-04-14-00-27-58  {"type":0,"barrage":"11","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-14-00-27-58  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-14 00:27:58","control":0,"nick":"10799688025_bili","balance":57300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-28-12  房间人数为 13
2019-04-14-00-28-27  房间人数为 13
2019-04-14-00-28-42  房间人数为 12
2019-04-14-00-28-57  房间人数为 12
2019-04-14-00-29-12  房间人数为 12
2019-04-14-00-29-27  房间人数为 12
2019-04-14-00-29-42  房间人数为 11
2019-04-14-00-29-53  我shi养猫人 111
2019-04-14-00-29-53  娃
2019-04-14-00-29-53  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-14-00-29-53  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-14 00:29:53","control":0,"nick":"我shi养猫人","balance":84100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-29-57  房间人数为 11
2019-04-14-00-30-12  房间人数为 11
2019-04-14-00-30-27  房间人数为 11
2019-04-14-00-30-42  房间人数为 11
2019-04-14-00-30-57  房间人数为 11
2019-04-14-00-31-12  房间人数为 11
2019-04-14-00-31-27  房间人数为 11
2019-04-14-00-31-42  房间人数为 11
2019-04-14-00-31-57  房间人数为 11
2019-04-14-00-32-12  房间人数为 11
2019-04-14-00-32-27  房间人数为 11
2019-04-14-00-32-42  房间人数为 11
2019-04-14-00-32-57  房间人数为 11
2019-04-14-00-33-12  房间人数为 11
2019-04-14-00-33-27  房间人数为 11
2019-04-14-00-33-42  房间人数为 10
2019-04-14-00-33-57  房间人数为 10
2019-04-14-00-34-12  房间人数为 10
2019-04-14-00-34-13  娃娃星球 6666
2019-04-14-00-34-13  娃
2019-04-14-00-34-13  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-14-00-34-13  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-14 00:34:13","control":0,"nick":"娃娃星球","balance":26300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-34-27  房间人数为 10
2019-04-14-00-34-42  房间人数为 10
2019-04-14-00-34-57  房间人数为 10
2019-04-14-00-35-12  房间人数为 10
2019-04-14-00-35-27  房间人数为 10
2019-04-14-00-35-42  房间人数为 10
2019-04-14-00-35-57  房间人数为 10
2019-04-14-00-36-12  房间人数为 10
2019-04-14-00-36-27  房间人数为 10
2019-04-14-00-36-42  房间人数为 11
2019-04-14-00-36-57  房间人数为 11
2019-04-14-00-37-12  房间人数为 11
2019-04-14-00-37-27  房间人数为 11
2019-04-14-00-37-42  房间人数为 11
2019-04-14-00-37-57  房间人数为 11
2019-04-14-00-38-12  房间人数为 11
2019-04-14-00-38-27  房间人数为 11
2019-04-14-00-38-42  房间人数为 12
2019-04-14-00-38-52  我shi养猫人 666
2019-04-14-00-38-52  娃
2019-04-14-00-38-52  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-14-00-38-53  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-14 00:38:53","control":0,"nick":"我shi养猫人","balance":84100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-38-57  房间人数为 12
2019-04-14-00-39-12  房间人数为 12
2019-04-14-00-39-27  房间人数为 12
2019-04-14-00-39-42  房间人数为 12
2019-04-14-00-39-57  房间人数为 12
2019-04-14-00-40-12  房间人数为 12
2019-04-14-00-40-27  房间人数为 12
2019-04-14-00-40-42  房间人数为 12
2019-04-14-00-40-57  房间人数为 12
2019-04-14-00-41-12  房间人数为 12
2019-04-14-00-41-27  房间人数为 12
2019-04-14-00-41-42  房间人数为 12
2019-04-14-00-41-57  房间人数为 12
2019-04-14-00-42-12  房间人数为 12
2019-04-14-00-42-27  房间人数为 12
2019-04-14-00-42-42  房间人数为 12
2019-04-14-00-42-57  房间人数为 12
2019-04-14-00-43-12  房间人数为 12
2019-04-14-00-43-27  房间人数为 12
2019-04-14-00-43-42  房间人数为 12
2019-04-14-00-43-57  房间人数为 12
2019-04-14-00-44-12  房间人数为 12
2019-04-14-00-44-22  娃娃星球 11
2019-04-14-00-44-22  娃
2019-04-14-00-44-22  {"type":0,"barrage":"11","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-14-00-44-22  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-14 00:44:22","control":0,"nick":"娃娃星球","balance":26300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-44-27  房间人数为 12
2019-04-14-00-44-42  房间人数为 12
2019-04-14-00-44-57  房间人数为 12
2019-04-14-00-45-12  房间人数为 12
2019-04-14-00-45-27  房间人数为 12
2019-04-14-00-45-40  10799688025_bili 点歌 浪子回头
2019-04-14-00-45-40  娃
2019-04-14-00-45-40  {"type":0,"barrage":"点歌浪子回头","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-14-00-45-40  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌浪子回头","addTime":"2019-04-14 00:45:40","control":0,"nick":"10799688025_bili","balance":57300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-45-42  房间人数为 11
2019-04-14-00-45-57  房间人数为 11
2019-04-14-00-46-12  房间人数为 11
2019-04-14-00-46-27  房间人数为 11
2019-04-14-00-46-42  房间人数为 10
2019-04-14-00-46-57  房间人数为 10
2019-04-14-00-47-12  房间人数为 10
2019-04-14-00-47-15  10799688025_bili 抓x2y2
2019-04-14-00-47-15  x2y2
2019-04-14-00-47-15  {"type":2,"barrage":"申请上机","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-14-00-47-15  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-14 00:47:15","control":1,"nick":"10799688025_bili","balance":57200,"optId":30,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-15  Wawaji上机申请
2019-04-14-00-47-16  
2019-04-14-00-47-16  
2019-04-14-00-47-17  喵哩喵哩点砍木 #@10799688025_bili正
2019-04-14-00-47-17  喵哩喵哩点砍木 #在抓取x2y2
2019-04-14-00-47-17  {"type":3,"barrage":"x2y2","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":31,"playOptId":4123703}

2019-04-14-00-47-17  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y2","addTime":"2019-04-14 00:47:17","control":1,"nick":"10799688025_bili","balance":57200,"optId":31,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-17  Wawaji运行完成
2019-04-14-00-47-17  {"type":4,"barrage":"x2y2","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":32,"playOptId":4123703}

2019-04-14-00-47-17  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:17","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-18  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:18","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-19  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:19","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-20  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:20","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-21  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:21","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-22  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:22","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:23","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-25  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:25","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-26  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:26","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-27  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:27","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-27  房间人数为 10
2019-04-14-00-47-28  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:28","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":-1},"msg":"成功"}

2019-04-14-00-47-29  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y2","addTime":"2019-04-14 00:47:29","control":1,"nick":"10799688025_bili","balance":57200,"optId":32,"playOptId":4123703,"result":0},"msg":"成功"}

2019-04-14-00-47-29  Wawaji反馈完成
2019-04-14-00-47-30  
2019-04-14-00-47-30  
2019-04-14-00-47-31  喵哩喵哩点砍木 #@10799688025_bili未
2019-04-14-00-47-31  喵哩喵哩点砍木 #抓到娃娃，继续努力哟
2019-04-14-00-47-31  Wawaji运行完成
2019-04-14-00-47-42  房间人数为 9
2019-04-14-00-47-57  房间人数为 9
2019-04-14-00-48-12  房间人数为 9
2019-04-14-00-48-27  房间人数为 9
2019-04-14-00-48-42  房间人数为 8
2019-04-14-00-48-44  娃娃星球 1111
2019-04-14-00-48-44  娃
2019-04-14-00-48-44  {"type":0,"barrage":"1111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-14-00-48-44  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-14 00:48:44","control":0,"nick":"娃娃星球","balance":26300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-48-57  房间人数为 8
2019-04-14-00-49-12  房间人数为 8
2019-04-14-00-49-18  娃娃星球 11111
2019-04-14-00-49-18  娃
2019-04-14-00-49-18  {"type":0,"barrage":"11111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-14-00-49-19  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-14 00:49:18","control":0,"nick":"娃娃星球","balance":26300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-49-27  房间人数为 8
2019-04-14-00-49-42  房间人数为 8
2019-04-14-00-49-57  房间人数为 8
2019-04-14-00-50-12  房间人数为 8
2019-04-14-00-50-27  房间人数为 8
2019-04-14-00-50-42  房间人数为 8
2019-04-14-00-50-57  房间人数为 8
2019-04-14-00-51-12  房间人数为 8
2019-04-14-00-51-27  房间人数为 9
2019-04-14-00-51-42  房间人数为 9
2019-04-14-00-51-54  我shi养猫人 点歌 出山
2019-04-14-00-51-54  娃
2019-04-14-00-51-54  {"type":0,"barrage":"点歌出山","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-14-00-51-54  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-14 00:51:54","control":0,"nick":"我shi养猫人","balance":84100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-14-00-51-57  房间人数为 9
2019-04-14-00-52-12  房间人数为 9
2019-04-14-00-52-27  房间人数为 9
2019-04-14-00-52-42  房间人数为 9
2019-04-14-00-52-57  房间人数为 9
2019-04-14-00-53-12  房间人数为 9
2019-04-14-00-53-27  房间人数为 9
2019-04-14-00-53-42  房间人数为 9
2019-04-14-00-53-57  房间人数为 9
2019-04-14-00-54-12  房间人数为 9
2019-04-14-00-54-22  我shi养猫人 1
2019-04-14-00-54-22  娃
2019-04-14-00-54-22  {"type":0,"barrage":"1","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

