2019-04-17-00-00-00  次日数据更新
2019-04-17-00-14-41  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:41","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:42","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:43","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:44","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:45","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:46","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:47","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:48","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:49","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:51","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:52","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:53","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-53  房间人数为 9
2019-04-17-00-14-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:54","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":-1},"msg":"成功"}

2019-04-17-00-14-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-17 00:14:55","control":1,"nick":"中国共氢团","balance":0,"optId":32,"playOptId":4133972,"result":0},"msg":"成功"}

2019-04-17-00-14-55  Wawaji反馈完成
2019-04-17-00-14-56  
2019-04-17-00-14-56  Wawaji运行完成
2019-04-17-00-14-57  喵哩喵哩点砍木 #@中国共氢团未抓到娃娃，继续努力哟
2019-04-17-00-15-08  房间人数为 9
2019-04-17-00-15-23  房间人数为 9
2019-04-17-00-15-38  房间人数为 9
2019-04-17-00-15-53  房间人数为 9
2019-04-17-00-16-08  房间人数为 9
2019-04-17-00-16-23  房间人数为 9
2019-04-17-00-16-38  房间人数为 9
2019-04-17-00-16-53  房间人数为 9
2019-04-17-00-17-08  房间人数为 9
2019-04-17-00-17-23  房间人数为 9
2019-04-17-00-17-38  房间人数为 9
2019-04-17-00-17-53  房间人数为 9
2019-04-17-00-18-08  房间人数为 9
2019-04-17-00-18-23  房间人数为 9
2019-04-17-00-18-38  房间人数为 9
2019-04-17-00-18-53  房间人数为 9
2019-04-17-00-19-08  房间人数为 9
2019-04-17-00-19-23  房间人数为 9
2019-04-17-00-19-38  房间人数为 10
2019-04-17-00-19-53  房间人数为 10
2019-04-17-00-20-08  房间人数为 10
2019-04-17-00-20-23  房间人数为 10
2019-04-17-00-20-38  房间人数为 11
2019-04-17-00-20-53  房间人数为 11
2019-04-17-00-21-08  房间人数为 11
2019-04-17-00-21-23  房间人数为 11
2019-04-17-00-21-38  房间人数为 13
2019-04-17-00-21-53  房间人数为 13
2019-04-17-00-22-08  房间人数为 13
2019-04-17-00-22-23  房间人数为 13
2019-04-17-00-22-38  房间人数为 15
2019-04-17-00-22-53  房间人数为 15
2019-04-17-00-23-08  房间人数为 15
2019-04-17-00-23-23  房间人数为 15
2019-04-17-00-23-38  房间人数为 15
2019-04-17-00-23-53  房间人数为 15
2019-04-17-00-24-08  房间人数为 15
2019-04-17-00-24-23  房间人数为 15
2019-04-17-00-24-38  房间人数为 15
2019-04-17-00-24-53  房间人数为 15
2019-04-17-00-25-06  湖城复读机送出辣条
2019-04-17-00-25-06  
2019-04-17-00-25-06  {"type":1,"barrage":"辣条","nick":"湖城复读机","sid":"5567663","giftNum":1,"source":1,"optId":20}

2019-04-17-00-25-06  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-17 00:25:06","control":0,"nick":"湖城复读机","balance":100,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-17-00-25-06  礼物
2019-04-17-00-25-07  喵哩喵哩点砍木 #谢湖城复读机送出的辣条
2019-04-17-00-25-08  房间人数为 15
2019-04-17-00-25-23  房间人数为 15
2019-04-17-00-25-38  房间人数为 15
2019-04-17-00-25-53  房间人数为 15
2019-04-17-00-25-54  湖城复读机 抓x2y1
2019-04-17-00-25-54  x2y1
2019-04-17-00-25-54  {"type":2,"barrage":"申请上机","nick":"湖城复读机","sid":"5567663","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-17-00-25-54  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-17 00:25:54","control":1,"nick":"湖城复读机","balance":0,"optId":30,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-25-54  Wawaji上机申请
2019-04-17-00-25-55  
2019-04-17-00-25-55  {"type":3,"barrage":"x2y1","nick":"湖城复读机","sid":"5567663","giftNum":0,"source":1,"optId":31,"playOptId":4133985}

2019-04-17-00-25-55  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y1","addTime":"2019-04-17 00:25:55","control":1,"nick":"湖城复读机","balance":0,"optId":31,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-25-55  Wawaji运行完成
2019-04-17-00-25-55  {"type":4,"barrage":"x2y1","nick":"湖城复读机","sid":"5567663","giftNum":0,"source":1,"optId":32,"playOptId":4133985}

2019-04-17-00-25-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:25:55","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-25-56  喵哩喵哩点砍木 #@湖城复读机正在抓取x2y1
2019-04-17-00-25-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:25:56","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-25-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:25:57","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-25-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:25:58","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-25-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:25:59","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-26-00  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:26:00","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-26-01  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:26:01","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-26-02  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:26:02","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-26-03  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:26:03","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-26-04  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:26:04","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-26-05  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:26:05","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":-1},"msg":"成功"}

2019-04-17-00-26-07  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y1","addTime":"2019-04-17 00:26:07","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133985,"result":0},"msg":"成功"}

2019-04-17-00-26-07  Wawaji反馈完成
2019-04-17-00-26-08  
2019-04-17-00-26-08  房间人数为 15
2019-04-17-00-26-08  Wawaji运行完成
2019-04-17-00-26-09  喵哩喵哩点砍木 #@湖城复读机未抓到娃娃，继续努力哟
2019-04-17-00-26-23  房间人数为 15
2019-04-17-00-26-38  房间人数为 15
2019-04-17-00-26-46  湖城复读机送出辣条
2019-04-17-00-26-46  
2019-04-17-00-26-46  {"type":1,"barrage":"辣条","nick":"湖城复读机","sid":"5567663","giftNum":1,"source":1,"optId":20}

2019-04-17-00-26-46  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-17 00:26:46","control":0,"nick":"湖城复读机","balance":100,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-17-00-26-47  礼物
2019-04-17-00-26-47  喵哩喵哩点砍木 #谢湖城复读机送出的辣条
2019-04-17-00-26-53  房间人数为 15
2019-04-17-00-26-54  湖城复读机 抓x8y8
2019-04-17-00-26-54  x8y8
2019-04-17-00-26-54  {"type":2,"barrage":"申请上机","nick":"湖城复读机","sid":"5567663","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-17-00-26-55  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-17 00:26:55","control":1,"nick":"湖城复读机","balance":0,"optId":30,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-26-55  Wawaji上机申请
2019-04-17-00-26-55  
2019-04-17-00-26-55  {"type":3,"barrage":"x8y8","nick":"湖城复读机","sid":"5567663","giftNum":0,"source":1,"optId":31,"playOptId":4133986}

2019-04-17-00-26-55  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x8y8","addTime":"2019-04-17 00:26:55","control":1,"nick":"湖城复读机","balance":0,"optId":31,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-26-55  Wawaji运行完成
2019-04-17-00-26-55  {"type":4,"barrage":"x8y8","nick":"湖城复读机","sid":"5567663","giftNum":0,"source":1,"optId":32,"playOptId":4133986}

2019-04-17-00-26-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:26:56","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-26-56  喵哩喵哩点砍木 #@湖城复读机正在抓取x8y8
2019-04-17-00-26-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:26:57","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-26-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:26:58","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-26-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:26:59","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-00  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:00","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-01  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:01","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-02  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:02","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-03  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:03","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-04  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:04","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-05  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:05","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-06  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:06","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-07  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:07","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-08  房间人数为 15
2019-04-17-00-27-08  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:08","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

2019-04-17-00-27-09  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y8","addTime":"2019-04-17 00:27:09","control":1,"nick":"湖城复读机","balance":0,"optId":32,"playOptId":4133986,"result":-1},"msg":"成功"}

