2019-04-12-00-00-00  次日数据更新
2019-04-12-00-15-47  娃
2019-04-12-00-15-47  {"type":0,"barrage":"点歌追光者","nick":"哏都小仙女","sid":"85810936","giftNum":0,"source":1,"optId":10}

2019-04-12-00-15-47  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌追光者","addTime":"2019-04-12 00:15:47","control":0,"nick":"哏都小仙女","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-15-52  房间人数为 9
2019-04-12-00-16-07  房间人数为 9
2019-04-12-00-16-22  房间人数为 9
2019-04-12-00-16-37  房间人数为 9
2019-04-12-00-16-52  房间人数为 9
2019-04-12-00-17-07  房间人数为 9
2019-04-12-00-17-22  房间人数为 9
2019-04-12-00-17-37  房间人数为 9
2019-04-12-00-17-52  房间人数为 9
2019-04-12-00-18-07  房间人数为 9
2019-04-12-00-18-22  房间人数为 9
2019-04-12-00-18-37  房间人数为 9
2019-04-12-00-18-52  房间人数为 9
2019-04-12-00-19-07  房间人数为 9
2019-04-12-00-19-22  房间人数为 9
2019-04-12-00-19-37  房间人数为 9
2019-04-12-00-19-52  房间人数为 9
2019-04-12-00-20-06  10799688025_bili 6
2019-04-12-00-20-06  娃
2019-04-12-00-20-06  {"type":0,"barrage":"6","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-12-00-20-06  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-12 00:20:06","control":0,"nick":"10799688025_bili","balance":61500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-20-07  房间人数为 9
2019-04-12-00-20-22  房间人数为 9
2019-04-12-00-20-37  房间人数为 9
2019-04-12-00-20-52  房间人数为 9
2019-04-12-00-21-07  房间人数为 9
2019-04-12-00-21-22  房间人数为 9
2019-04-12-00-21-37  房间人数为 10
2019-04-12-00-21-52  房间人数为 10
2019-04-12-00-22-07  房间人数为 10
2019-04-12-00-22-16  哏都小仙女 点歌 你曾是少年
2019-04-12-00-22-16  娃
2019-04-12-00-22-16  {"type":0,"barrage":"点歌你曾是少年","nick":"哏都小仙女","sid":"85810936","giftNum":0,"source":1,"optId":10}

2019-04-12-00-22-16  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌你曾是少年","addTime":"2019-04-12 00:22:16","control":0,"nick":"哏都小仙女","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-22-22  房间人数为 10
2019-04-12-00-22-37  房间人数为 10
2019-04-12-00-22-52  房间人数为 10
2019-04-12-00-23-07  房间人数为 10
2019-04-12-00-23-22  房间人数为 10
2019-04-12-00-23-37  房间人数为 10
2019-04-12-00-23-52  房间人数为 10
2019-04-12-00-24-00  娃娃星球 6
2019-04-12-00-24-00  娃
2019-04-12-00-24-00  {"type":0,"barrage":"6","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-24-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-12 00:24:00","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-24-07  房间人数为 10
2019-04-12-00-24-22  房间人数为 10
2019-04-12-00-24-37  房间人数为 10
2019-04-12-00-24-52  房间人数为 10
2019-04-12-00-25-07  房间人数为 10
2019-04-12-00-25-22  房间人数为 10
2019-04-12-00-25-24  我shi养猫人 点歌 起风了
2019-04-12-00-25-24  娃
2019-04-12-00-25-24  {"type":0,"barrage":"点歌起风了","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-00-25-24  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌起风了","addTime":"2019-04-12 00:25:24","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-25-37  房间人数为 10
2019-04-12-00-25-52  房间人数为 10
2019-04-12-00-26-07  房间人数为 10
2019-04-12-00-26-22  房间人数为 10
2019-04-12-00-26-28  娃娃星球 6666
2019-04-12-00-26-28  娃
2019-04-12-00-26-28  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-26-28  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-12 00:26:28","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-26-37  房间人数为 10
2019-04-12-00-26-52  房间人数为 10
2019-04-12-00-27-07  房间人数为 10
2019-04-12-00-27-22  房间人数为 10
2019-04-12-00-27-37  房间人数为 10
2019-04-12-00-27-52  房间人数为 10
2019-04-12-00-28-07  房间人数为 10
2019-04-12-00-28-22  房间人数为 10
2019-04-12-00-28-37  房间人数为 10
2019-04-12-00-28-50  我shi养猫人 111
2019-04-12-00-28-50  娃
2019-04-12-00-28-50  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-00-28-50  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-12 00:28:50","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-28-52  房间人数为 10
2019-04-12-00-29-07  房间人数为 10
2019-04-12-00-29-22  房间人数为 10
2019-04-12-00-29-37  房间人数为 10
2019-04-12-00-29-52  房间人数为 10
2019-04-12-00-30-07  房间人数为 10
2019-04-12-00-30-22  房间人数为 10
2019-04-12-00-30-37  房间人数为 9
2019-04-12-00-30-52  房间人数为 9
2019-04-12-00-31-07  房间人数为 9
2019-04-12-00-31-22  房间人数为 9
2019-04-12-00-31-37  房间人数为 9
2019-04-12-00-31-52  房间人数为 9
2019-04-12-00-32-07  房间人数为 9
2019-04-12-00-32-22  房间人数为 9
2019-04-12-00-32-37  房间人数为 9
2019-04-12-00-32-52  房间人数为 9
2019-04-12-00-33-07  房间人数为 9
2019-04-12-00-33-22  房间人数为 9
2019-04-12-00-33-23  娃娃星球 6666
2019-04-12-00-33-23  娃
2019-04-12-00-33-23  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-33-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-12 00:33:23","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-33-37  房间人数为 9
2019-04-12-00-33-52  房间人数为 9
2019-04-12-00-34-07  房间人数为 9
2019-04-12-00-34-22  房间人数为 9
2019-04-12-00-34-37  房间人数为 9
2019-04-12-00-34-52  房间人数为 9
2019-04-12-00-35-07  房间人数为 9
2019-04-12-00-35-22  房间人数为 9
2019-04-12-00-35-37  房间人数为 10
2019-04-12-00-35-52  房间人数为 10
2019-04-12-00-36-07  房间人数为 10
2019-04-12-00-36-22  房间人数为 10
2019-04-12-00-36-37  房间人数为 9
2019-04-12-00-36-52  房间人数为 9
2019-04-12-00-37-03  忘却本心 抓娃娃（￣▽￣）
2019-04-12-00-37-03  娃
2019-04-12-00-37-04  
2019-04-12-00-37-04  {"type":0,"barrage":"抓娃娃（￣▽￣）","nick":"忘却本心","sid":"13123743","giftNum":0,"source":1,"optId":10}

2019-04-12-00-37-04  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"抓娃娃（￣▽￣）","addTime":"2019-04-12 00:37:04","control":0,"nick":"忘却本心","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-37-05  喵哩喵哩点砍木 #抓娃娃，按格式发弹幕，如：抓x8y8
2019-04-12-00-37-07  房间人数为 9
2019-04-12-00-37-22  房间人数为 9
2019-04-12-00-37-37  房间人数为 10
2019-04-12-00-37-52  房间人数为 10
2019-04-12-00-38-07  房间人数为 10
2019-04-12-00-38-22  房间人数为 11
2019-04-12-00-38-37  房间人数为 11
2019-04-12-00-38-52  房间人数为 11
2019-04-12-00-38-58  我shi养猫人 6
2019-04-12-00-38-58  娃
2019-04-12-00-38-58  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-00-38-58  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-12 00:38:58","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-39-07  房间人数为 11
2019-04-12-00-39-22  房间人数为 11
2019-04-12-00-39-37  房间人数为 11
2019-04-12-00-39-52  房间人数为 11
2019-04-12-00-40-07  房间人数为 11
2019-04-12-00-40-22  房间人数为 11
2019-04-12-00-40-37  房间人数为 11
2019-04-12-00-40-40  10799688025_bili 666
2019-04-12-00-40-40  娃
2019-04-12-00-40-40  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-12-00-40-40  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-12 00:40:40","control":0,"nick":"10799688025_bili","balance":61500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-40-52  房间人数为 11
2019-04-12-00-41-07  房间人数为 11
2019-04-12-00-41-22  房间人数为 11
2019-04-12-00-41-33  娃娃星球 6666
2019-04-12-00-41-33  娃
2019-04-12-00-41-33  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-41-33  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-12 00:41:33","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-41-37  房间人数为 11
2019-04-12-00-41-52  房间人数为 11
2019-04-12-00-42-07  房间人数为 11
2019-04-12-00-42-22  房间人数为 11
2019-04-12-00-42-37  房间人数为 10
2019-04-12-00-42-52  房间人数为 10
2019-04-12-00-43-07  房间人数为 10
2019-04-12-00-43-22  房间人数为 10
2019-04-12-00-43-37  房间人数为 9
2019-04-12-00-43-52  房间人数为 9
2019-04-12-00-44-00  我shi养猫人 点歌 多调利想在平庸的生活拥抱你
2019-04-12-00-44-00  娃
2019-04-12-00-44-00  {"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-00-44-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","addTime":"2019-04-12 00:44:00","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-44-07  房间人数为 9
2019-04-12-00-44-22  房间人数为 9
2019-04-12-00-44-37  房间人数为 8
2019-04-12-00-44-49  娃娃星球 66
2019-04-12-00-44-49  娃
2019-04-12-00-44-49  {"type":0,"barrage":"66","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-44-49  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-12 00:44:49","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-44-52  房间人数为 8
2019-04-12-00-45-07  房间人数为 8
2019-04-12-00-45-22  房间人数为 8
2019-04-12-00-45-37  房间人数为 8
2019-04-12-00-45-52  房间人数为 8
2019-04-12-00-46-04  伴勋集齐浪味仙i 点歌 不只是场梦
2019-04-12-00-46-04  娃
2019-04-12-00-46-04  {"type":0,"barrage":"点歌不只是场梦","nick":"伴勋集齐浪味仙i","sid":"39179639","giftNum":0,"source":1,"optId":10}

2019-04-12-00-46-04  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌不只是场梦","addTime":"2019-04-12 00:46:04","control":0,"nick":"伴勋集齐浪味仙i","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-46-07  房间人数为 8
2019-04-12-00-46-22  房间人数为 8
2019-04-12-00-46-23  10799688025_bili 66
2019-04-12-00-46-23  娃
2019-04-12-00-46-23  {"type":0,"barrage":"66","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-12-00-46-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-12 00:46:23","control":0,"nick":"10799688025_bili","balance":61500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-46-37  房间人数为 8
2019-04-12-00-46-52  房间人数为 8
2019-04-12-00-47-07  房间人数为 8
2019-04-12-00-47-22  房间人数为 8
2019-04-12-00-47-37  房间人数为 9
2019-04-12-00-47-52  房间人数为 9
2019-04-12-00-47-57  我shi养猫人 666
2019-04-12-00-47-57  娃
2019-04-12-00-47-57  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-00-47-57  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-12 00:47:57","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-48-07  房间人数为 9
2019-04-12-00-48-22  房间人数为 9
2019-04-12-00-48-37  房间人数为 9
2019-04-12-00-48-52  房间人数为 9
2019-04-12-00-49-07  房间人数为 9
2019-04-12-00-49-22  房间人数为 9
2019-04-12-00-49-37  房间人数为 9
2019-04-12-00-49-52  房间人数为 9
2019-04-12-00-49-54  娃娃星球 666
2019-04-12-00-49-54  娃
2019-04-12-00-49-54  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-49-54  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-12 00:49:54","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-50-07  房间人数为 9
2019-04-12-00-50-22  房间人数为 9
2019-04-12-00-50-37  房间人数为 9
2019-04-12-00-50-52  房间人数为 9
2019-04-12-00-51-03  娃娃星球 6666
2019-04-12-00-51-03  娃
2019-04-12-00-51-03  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-51-03  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-12 00:51:03","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-51-07  房间人数为 9
2019-04-12-00-51-22  房间人数为 9
2019-04-12-00-51-37  房间人数为 9
2019-04-12-00-51-52  房间人数为 9
2019-04-12-00-52-07  房间人数为 9
2019-04-12-00-52-22  房间人数为 9
2019-04-12-00-52-37  房间人数为 9
2019-04-12-00-52-52  房间人数为 9
2019-04-12-00-52-53  娃娃星球 666
2019-04-12-00-52-53  娃
2019-04-12-00-52-54  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-12-00-52-54  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-12 00:52:54","control":0,"nick":"娃娃星球","balance":30500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-53-07  房间人数为 9
2019-04-12-00-53-22  房间人数为 9
2019-04-12-00-53-37  房间人数为 9
2019-04-12-00-53-52  房间人数为 9
2019-04-12-00-54-07  房间人数为 9
2019-04-12-00-54-14  我shi养猫人 111
2019-04-12-00-54-14  娃
2019-04-12-00-54-14  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-00-54-14  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-12 00:54:14","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-54-22  房间人数为 9
2019-04-12-00-54-37  房间人数为 9
2019-04-12-00-54-52  房间人数为 9
2019-04-12-00-55-07  房间人数为 9
2019-04-12-00-55-22  房间人数为 9
2019-04-12-00-55-37  房间人数为 9
2019-04-12-00-55-44  10799688025_bili 点歌 盛夏
2019-04-12-00-55-44  娃
2019-04-12-00-55-44  {"type":0,"barrage":"点歌盛夏","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-12-00-55-44  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌盛夏","addTime":"2019-04-12 00:55:44","control":0,"nick":"10799688025_bili","balance":61500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-00-55-52  房间人数为 9
2019-04-12-00-56-07  房间人数为 9
2019-04-12-00-56-22  房间人数为 9
2019-04-12-00-56-37  房间人数为 10
2019-04-12-00-56-52  房间人数为 10
2019-04-12-00-57-07  房间人数为 10
2019-04-12-00-57-22  房间人数为 10
2019-04-12-00-57-37  房间人数为 10
2019-04-12-00-57-52  房间人数为 10
2019-04-12-00-58-07  房间人数为 10
2019-04-12-00-58-22  房间人数为 10
2019-04-12-00-58-37  房间人数为 10
2019-04-12-00-58-52  房间人数为 10
2019-04-12-00-59-07  房间人数为 10
2019-04-12-00-59-22  房间人数为 10
2019-04-12-00-59-37  房间人数为 10
2019-04-12-00-59-52  房间人数为 10
2019-04-12-01-00-07  房间人数为 10
2019-04-12-01-00-11  我shi养猫人 66
2019-04-12-01-00-11  娃
2019-04-12-01-00-11  {"type":0,"barrage":"66","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-01-00-11  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-12 01:00:11","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-01-00-22  房间人数为 10
2019-04-12-01-00-37  房间人数为 10
2019-04-12-01-00-52  房间人数为 10
2019-04-12-01-01-07  房间人数为 10
2019-04-12-01-01-22  房间人数为 10
2019-04-12-01-01-37  房间人数为 10
2019-04-12-01-01-52  房间人数为 10
2019-04-12-01-02-07  房间人数为 10
2019-04-12-01-02-22  房间人数为 10
2019-04-12-01-02-37  房间人数为 10
2019-04-12-01-02-52  房间人数为 10
2019-04-12-01-03-07  房间人数为 10
2019-04-12-01-03-22  房间人数为 10
2019-04-12-01-03-37  我shi养猫人 11111
2019-04-12-01-03-37  娃
2019-04-12-01-03-37  {"type":0,"barrage":"11111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-01-03-37  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-12 01:03:37","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-01-03-37  房间人数为 10
2019-04-12-01-03-52  房间人数为 10
2019-04-12-01-04-07  房间人数为 10
2019-04-12-01-04-22  房间人数为 10
2019-04-12-01-04-37  房间人数为 10
2019-04-12-01-04-47  我shi养猫人 1
2019-04-12-01-04-47  娃
2019-04-12-01-04-47  {"type":0,"barrage":"1","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-12-01-04-47  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1","addTime":"2019-04-12 01:04:47","control":0,"nick":"我shi养猫人","balance":89200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-12-01-04-52  房间人数为 10
2019-04-12-01-05-07  房间人数为 10
2019-04-12-01-05-22  房间人数为 10
2019-04-12-01-05-37  房间人数为 10
2019-04-12-01-05-52  房间人数为 10
2019-04-12-01-06-07  房间人数为 10
2019-04-12-01-06-22  房间人数为 10
2019-04-12-01-06-37  房间人数为 11
2019-04-12-01-06-52  房间人数为 11
2019-04-12-01-07-07  房间人数为 11
2019-04-12-01-07-22  房间人数为 11
2019-04-12-01-07-37  房间人数为 11
2019-04-12-01-07-52  房间人数为 11
2019-04-12-01-08-07  房间人数为 11
2019-04-12-01-08-22  房间人数为 11
2019-04-12-01-08-37  房间人数为 11
2019-04-12-01-08-52  房间人数为 11
2019-04-12-01-09-07  房间人数为 11
2019-04-12-01-09-22  房间人数为 11
2019-04-12-01-09-37  房间人数为 12
2019-04-12-01-09-52  房间人数为 12
2019-04-12-01-10-05  娃娃星球 抓x5y2
2019-04-12-01-10-05  x5y2
2019-04-12-01-10-05  {"type":2,"barrage":"申请上机","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":30,"playOptId":0}

