2019-04-13-00-00-00  次日数据更新
2019-04-13-00-09-27  房间人数为 12
2019-04-13-00-09-42  房间人数为 12
2019-04-13-00-09-57  房间人数为 12
2019-04-13-00-10-12  房间人数为 12
2019-04-13-00-10-27  房间人数为 12
2019-04-13-00-10-42  房间人数为 12
2019-04-13-00-10-57  房间人数为 12
2019-04-13-00-11-12  房间人数为 12
2019-04-13-00-11-27  房间人数为 12
2019-04-13-00-11-42  房间人数为 12
2019-04-13-00-11-57  房间人数为 12
2019-04-13-00-12-12  房间人数为 12
2019-04-13-00-12-27  房间人数为 12
2019-04-13-00-12-42  房间人数为 12
2019-04-13-00-12-57  房间人数为 12
2019-04-13-00-13-12  房间人数为 12
2019-04-13-00-13-23  我shi养猫人 点歌 绿色
2019-04-13-00-13-23  娃
2019-04-13-00-13-23  {"type":0,"barrage":"点歌绿色","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-00-13-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌绿色","addTime":"2019-04-13 00:13:23","control":0,"nick":"我shi养猫人","balance":87300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-13-27  房间人数为 12
2019-04-13-00-13-42  房间人数为 12
2019-04-13-00-13-57  房间人数为 12
2019-04-13-00-14-12  房间人数为 12
2019-04-13-00-14-27  房间人数为 12
2019-04-13-00-14-42  房间人数为 11
2019-04-13-00-14-57  房间人数为 11
2019-04-13-00-15-12  房间人数为 11
2019-04-13-00-15-27  房间人数为 11
2019-04-13-00-15-42  房间人数为 12
2019-04-13-00-15-57  房间人数为 12
2019-04-13-00-16-12  房间人数为 12
2019-04-13-00-16-27  房间人数为 12
2019-04-13-00-16-42  房间人数为 12
2019-04-13-00-16-57  房间人数为 12
2019-04-13-00-17-12  房间人数为 12
2019-04-13-00-17-27  房间人数为 12
2019-04-13-00-17-42  房间人数为 12
2019-04-13-00-17-57  房间人数为 12
2019-04-13-00-18-12  房间人数为 12
2019-04-13-00-18-27  房间人数为 12
2019-04-13-00-18-42  房间人数为 12
2019-04-13-00-18-57  房间人数为 12
2019-04-13-00-19-12  房间人数为 12
2019-04-13-00-19-27  房间人数为 12
2019-04-13-00-19-42  房间人数为 12
2019-04-13-00-19-57  房间人数为 12
2019-04-13-00-20-12  房间人数为 12
2019-04-13-00-20-27  房间人数为 12
2019-04-13-00-20-42  房间人数为 12
2019-04-13-00-20-57  房间人数为 12
2019-04-13-00-21-12  房间人数为 12
2019-04-13-00-21-27  房间人数为 11
2019-04-13-00-21-42  房间人数为 11
2019-04-13-00-21-57  房间人数为 11
2019-04-13-00-22-12  房间人数为 11
2019-04-13-00-22-27  房间人数为 11
2019-04-13-00-22-42  房间人数为 11
2019-04-13-00-22-57  房间人数为 11
2019-04-13-00-23-12  房间人数为 11
2019-04-13-00-23-27  房间人数为 11
2019-04-13-00-23-42  房间人数为 11
2019-04-13-00-23-57  房间人数为 11
2019-04-13-00-24-12  房间人数为 11
2019-04-13-00-24-27  房间人数为 11
2019-04-13-00-24-42  房间人数为 11
2019-04-13-00-24-57  房间人数为 11
2019-04-13-00-25-12  我shi养猫人 111
2019-04-13-00-25-12  娃
2019-04-13-00-25-12  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-00-25-12  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-13 00:25:12","control":0,"nick":"我shi养猫人","balance":87300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-25-12  房间人数为 11
2019-04-13-00-25-27  房间人数为 11
2019-04-13-00-25-42  房间人数为 12
2019-04-13-00-25-57  房间人数为 12
2019-04-13-00-26-12  房间人数为 12
2019-04-13-00-26-27  房间人数为 11
2019-04-13-00-26-32  我shi养猫人 11
2019-04-13-00-26-32  娃
2019-04-13-00-26-32  {"type":0,"barrage":"11","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-00-26-32  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-13 00:26:32","control":0,"nick":"我shi养猫人","balance":87300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-26-42  房间人数为 11
2019-04-13-00-26-57  房间人数为 11
2019-04-13-00-27-12  房间人数为 11
2019-04-13-00-27-27  房间人数为 12
2019-04-13-00-27-42  房间人数为 12
2019-04-13-00-27-57  房间人数为 12
2019-04-13-00-27-58  娃娃星球 点歌 绿色
2019-04-13-00-27-58  娃
2019-04-13-00-27-58  {"type":0,"barrage":"点歌绿色","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-13-00-27-58  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌绿色","addTime":"2019-04-13 00:27:58","control":0,"nick":"娃娃星球","balance":28600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-28-12  房间人数为 12
2019-04-13-00-28-27  房间人数为 12
2019-04-13-00-28-42  房间人数为 13
2019-04-13-00-28-57  房间人数为 13
2019-04-13-00-29-12  房间人数为 13
2019-04-13-00-29-27  房间人数为 13
2019-04-13-00-29-42  房间人数为 13
2019-04-13-00-29-57  房间人数为 13
2019-04-13-00-30-12  房间人数为 13
2019-04-13-00-30-27  房间人数为 13
2019-04-13-00-30-42  房间人数为 12
2019-04-13-00-30-54  我shi养猫人 666
2019-04-13-00-30-54  娃
2019-04-13-00-30-54  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-00-30-54  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-13 00:30:54","control":0,"nick":"我shi养猫人","balance":87300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-30-57  房间人数为 12
2019-04-13-00-31-12  房间人数为 12
2019-04-13-00-31-27  房间人数为 12
2019-04-13-00-31-39  10799688025_bili 6
2019-04-13-00-31-39  娃
2019-04-13-00-31-39  {"type":0,"barrage":"6","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-00-31-39  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-13 00:31:39","control":0,"nick":"10799688025_bili","balance":59200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-31-42  房间人数为 11
2019-04-13-00-31-57  房间人数为 11
2019-04-13-00-32-12  房间人数为 11
2019-04-13-00-32-21  10799688025_bili 点歌 出山
2019-04-13-00-32-21  娃
2019-04-13-00-32-21  {"type":0,"barrage":"点歌出山","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-00-32-21  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-13 00:32:21","control":0,"nick":"10799688025_bili","balance":59200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-32-27  房间人数为 11
2019-04-13-00-32-42  房间人数为 12
2019-04-13-00-32-57  房间人数为 12
2019-04-13-00-33-12  房间人数为 12
2019-04-13-00-33-27  房间人数为 12
2019-04-13-00-33-42  房间人数为 12
2019-04-13-00-33-57  房间人数为 12
2019-04-13-00-34-12  房间人数为 12
2019-04-13-00-34-27  房间人数为 12
2019-04-13-00-34-42  房间人数为 12
2019-04-13-00-34-57  房间人数为 12
2019-04-13-00-35-12  房间人数为 12
2019-04-13-00-35-21  娃娃星球 11
2019-04-13-00-35-21  娃
2019-04-13-00-35-21  {"type":0,"barrage":"11","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-13-00-35-21  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-13 00:35:21","control":0,"nick":"娃娃星球","balance":28600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-35-27  房间人数为 12
2019-04-13-00-35-42  房间人数为 12
2019-04-13-00-35-57  房间人数为 12
2019-04-13-00-36-12  房间人数为 12
2019-04-13-00-36-27  房间人数为 12
2019-04-13-00-36-42  房间人数为 12
2019-04-13-00-36-57  房间人数为 12
2019-04-13-00-37-00  10799688025_bili 111
2019-04-13-00-37-00  娃
2019-04-13-00-37-00  {"type":0,"barrage":"111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-00-37-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-13 00:37:00","control":0,"nick":"10799688025_bili","balance":59200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-37-12  房间人数为 12
2019-04-13-00-37-27  房间人数为 12
2019-04-13-00-37-42  房间人数为 12
2019-04-13-00-37-57  房间人数为 12
2019-04-13-00-38-12  房间人数为 12
2019-04-13-00-38-27  房间人数为 12
2019-04-13-00-38-42  房间人数为 12
2019-04-13-00-38-57  房间人数为 12
2019-04-13-00-39-12  房间人数为 12
2019-04-13-00-39-27  房间人数为 12
2019-04-13-00-39-42  房间人数为 12
2019-04-13-00-39-57  房间人数为 12
2019-04-13-00-40-12  房间人数为 12
2019-04-13-00-40-27  房间人数为 12
2019-04-13-00-40-42  房间人数为 12
2019-04-13-00-40-57  房间人数为 12
2019-04-13-00-41-12  房间人数为 12
2019-04-13-00-41-27  房间人数为 12
2019-04-13-00-41-42  房间人数为 12
2019-04-13-00-41-57  房间人数为 12
2019-04-13-00-42-12  房间人数为 12
2019-04-13-00-42-27  房间人数为 12
2019-04-13-00-42-42  房间人数为 12
2019-04-13-00-42-57  房间人数为 12
2019-04-13-00-43-12  房间人数为 12
2019-04-13-00-43-27  房间人数为 12
2019-04-13-00-43-42  房间人数为 12
2019-04-13-00-43-43  10799688025_bili 111
2019-04-13-00-43-43  娃
2019-04-13-00-43-43  {"type":0,"barrage":"111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-00-43-43  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-13 00:43:43","control":0,"nick":"10799688025_bili","balance":59200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-43-57  房间人数为 12
2019-04-13-00-44-12  房间人数为 12
2019-04-13-00-44-27  房间人数为 12
2019-04-13-00-44-34  娃娃星球 11111
2019-04-13-00-44-34  娃
2019-04-13-00-44-34  {"type":0,"barrage":"11111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-13-00-44-34  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-13 00:44:34","control":0,"nick":"娃娃星球","balance":28600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-44-42  房间人数为 12
2019-04-13-00-44-57  房间人数为 12
2019-04-13-00-45-12  房间人数为 12
2019-04-13-00-45-27  房间人数为 12
2019-04-13-00-45-42  房间人数为 12
2019-04-13-00-45-43  娃娃星球 6666
2019-04-13-00-45-43  娃
2019-04-13-00-45-43  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-13-00-45-43  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-13 00:45:43","control":0,"nick":"娃娃星球","balance":28600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-45-57  房间人数为 12
2019-04-13-00-46-12  房间人数为 12
2019-04-13-00-46-26  我shi养猫人 点歌 年少有为
2019-04-13-00-46-26  娃
2019-04-13-00-46-26  {"type":0,"barrage":"点歌年少有为","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-00-46-26  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌年少有为","addTime":"2019-04-13 00:46:26","control":0,"nick":"我shi养猫人","balance":87300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-46-27  房间人数为 12
2019-04-13-00-46-42  房间人数为 12
2019-04-13-00-46-57  房间人数为 12
2019-04-13-00-47-12  房间人数为 12
2019-04-13-00-47-27  房间人数为 12
2019-04-13-00-47-42  房间人数为 12
2019-04-13-00-47-57  房间人数为 12
2019-04-13-00-48-12  房间人数为 12
2019-04-13-00-48-27  房间人数为 11
2019-04-13-00-48-42  房间人数为 11
2019-04-13-00-48-57  房间人数为 11
2019-04-13-00-49-12  房间人数为 11
2019-04-13-00-49-27  房间人数为 11
2019-04-13-00-49-42  房间人数为 11
2019-04-13-00-49-57  房间人数为 11
2019-04-13-00-50-12  房间人数为 11
2019-04-13-00-50-27  房间人数为 11
2019-04-13-00-50-42  房间人数为 12
2019-04-13-00-50-57  房间人数为 12
2019-04-13-00-51-12  房间人数为 12
2019-04-13-00-51-27  房间人数为 12
2019-04-13-00-51-42  房间人数为 11
2019-04-13-00-51-57  房间人数为 11
2019-04-13-00-52-12  房间人数为 11
2019-04-13-00-52-27  房间人数为 11
2019-04-13-00-52-42  房间人数为 12
2019-04-13-00-52-50  10799688025_bili 1111
2019-04-13-00-52-50  娃
2019-04-13-00-52-50  {"type":0,"barrage":"1111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-00-52-50  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-13 00:52:50","control":0,"nick":"10799688025_bili","balance":59200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-52-57  房间人数为 12
2019-04-13-00-53-12  房间人数为 12
2019-04-13-00-53-27  房间人数为 12
2019-04-13-00-53-42  房间人数为 12
2019-04-13-00-53-57  房间人数为 12
2019-04-13-00-54-12  房间人数为 12
2019-04-13-00-54-27  房间人数为 12
2019-04-13-00-54-42  房间人数为 12
2019-04-13-00-54-57  房间人数为 12
2019-04-13-00-55-12  房间人数为 12
2019-04-13-00-55-27  房间人数为 11
2019-04-13-00-55-42  房间人数为 11
2019-04-13-00-55-57  房间人数为 11
2019-04-13-00-56-12  房间人数为 11
2019-04-13-00-56-27  房间人数为 11
2019-04-13-00-56-42  房间人数为 11
2019-04-13-00-56-57  房间人数为 11
2019-04-13-00-57-12  房间人数为 11
2019-04-13-00-57-27  房间人数为 11
2019-04-13-00-57-42  房间人数为 11
2019-04-13-00-57-57  房间人数为 11
2019-04-13-00-58-12  房间人数为 11
2019-04-13-00-58-27  房间人数为 11
2019-04-13-00-58-42  房间人数为 11
2019-04-13-00-58-57  房间人数为 11
2019-04-13-00-59-12  房间人数为 11
2019-04-13-00-59-14  我shi养猫人 11111
2019-04-13-00-59-14  娃
2019-04-13-00-59-14  {"type":0,"barrage":"11111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-00-59-14  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-13 00:59:14","control":0,"nick":"我shi养猫人","balance":87200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-00-59-27  房间人数为 10
2019-04-13-00-59-42  房间人数为 10
2019-04-13-00-59-57  房间人数为 10
2019-04-13-01-00-12  房间人数为 10
2019-04-13-01-00-27  房间人数为 10
2019-04-13-01-00-42  房间人数为 10
2019-04-13-01-00-50  10799688025_bili 点歌 起风了
2019-04-13-01-00-50  娃
2019-04-13-01-00-50  {"type":0,"barrage":"点歌起风了","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-01-00-50  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌起风了","addTime":"2019-04-13 01:00:50","control":0,"nick":"10799688025_bili","balance":59100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-01-00-57  房间人数为 10
2019-04-13-01-01-12  房间人数为 10
2019-04-13-01-01-27  房间人数为 10
2019-04-13-01-01-42  房间人数为 10
2019-04-13-01-01-57  房间人数为 10
2019-04-13-01-02-12  房间人数为 10
2019-04-13-01-02-27  房间人数为 10
2019-04-13-01-02-42  房间人数为 10
2019-04-13-01-02-57  房间人数为 10
2019-04-13-01-03-12  房间人数为 10
2019-04-13-01-03-27  房间人数为 10
2019-04-13-01-03-42  房间人数为 10
2019-04-13-01-03-57  房间人数为 10
2019-04-13-01-04-12  房间人数为 10
2019-04-13-01-04-27  房间人数为 10
2019-04-13-01-04-42  房间人数为 10
2019-04-13-01-04-57  房间人数为 10
2019-04-13-01-05-00  我shi养猫人 11
2019-04-13-01-05-00  娃
2019-04-13-01-05-00  {"type":0,"barrage":"11","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-01-05-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-13 01:05:00","control":0,"nick":"我shi养猫人","balance":87200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-01-05-12  房间人数为 10
2019-04-13-01-05-27  房间人数为 10
2019-04-13-01-05-42  房间人数为 10
2019-04-13-01-05-45  10799688025_bili 6666
2019-04-13-01-05-45  娃
2019-04-13-01-05-45  {"type":0,"barrage":"6666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-01-05-45  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-13 01:05:45","control":0,"nick":"10799688025_bili","balance":59100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-01-05-57  房间人数为 10
2019-04-13-01-06-12  房间人数为 10
2019-04-13-01-06-27  房间人数为 10
2019-04-13-01-06-42  房间人数为 10
2019-04-13-01-06-57  房间人数为 10
2019-04-13-01-07-12  房间人数为 10
2019-04-13-01-07-27  房间人数为 10
2019-04-13-01-07-42  房间人数为 10
2019-04-13-01-07-57  房间人数为 10
2019-04-13-01-08-12  房间人数为 10
2019-04-13-01-08-27  房间人数为 10
2019-04-13-01-08-42  房间人数为 10
2019-04-13-01-08-57  房间人数为 10
2019-04-13-01-09-12  房间人数为 10
2019-04-13-01-09-27  房间人数为 10
2019-04-13-01-09-42  房间人数为 10
2019-04-13-01-09-57  10799688025_bili 6
2019-04-13-01-09-57  娃
2019-04-13-01-09-57  {"type":0,"barrage":"6","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-13-01-09-57  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-13 01:09:57","control":0,"nick":"10799688025_bili","balance":59100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-01-09-57  房间人数为 10
2019-04-13-01-10-12  房间人数为 10
2019-04-13-01-10-27  房间人数为 9
2019-04-13-01-10-42  房间人数为 9
2019-04-13-01-10-57  房间人数为 9
2019-04-13-01-11-12  房间人数为 9
2019-04-13-01-11-27  房间人数为 8
2019-04-13-01-11-42  房间人数为 8
2019-04-13-01-11-57  房间人数为 8
2019-04-13-01-12-09  我shi养猫人 666
2019-04-13-01-12-09  娃
2019-04-13-01-12-09  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-01-12-09  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-13 01:12:09","control":0,"nick":"我shi养猫人","balance":87200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-01-12-12  房间人数为 8
2019-04-13-01-12-27  房间人数为 8
2019-04-13-01-12-42  房间人数为 8
2019-04-13-01-12-57  房间人数为 8
2019-04-13-01-13-12  房间人数为 8
2019-04-13-01-13-22  我shi养猫人 666
2019-04-13-01-13-22  娃
2019-04-13-01-13-22  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-01-13-22  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-13 01:13:22","control":0,"nick":"我shi养猫人","balance":87200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-01-13-27  房间人数为 8
2019-04-13-01-13-42  房间人数为 8
2019-04-13-01-13-53  我shi养猫人 11
2019-04-13-01-13-53  娃
2019-04-13-01-13-53  {"type":0,"barrage":"11","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-13-01-13-53  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-13 01:13:53","control":0,"nick":"我shi养猫人","balance":87200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-13-01-13-57  房间人数为 8
2019-04-13-01-14-12  房间人数为 8
2019-04-13-01-14-27  房间人数为 8
2019-04-13-01-14-42  房间人数为 8
2019-04-13-01-14-57  房间人数为 8
2019-04-13-01-15-12  房间人数为 8
2019-04-13-01-15-27  房间人数为 9
2019-04-13-01-15-42  房间人数为 9
2019-04-13-01-15-57  房间人数为 9
2019-04-13-01-16-08  fle1999送出辣条
2019-04-13-01-16-08  
2019-04-13-01-16-09  {"type":1,"barrage":"辣条","nick":"fle1999","sid":"27606799","giftNum":5,"source":1,"optId":20}

2019-04-13-01-16-09  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-13 01:16:09","control":0,"nick":"fle1999","balance":500,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-13-01-16-09  礼物
2019-04-13-01-16-09  喵哩喵哩点砍木 #谢fle1999送出的辣条
2019-04-13-01-16-12  房间人数为 9
2019-04-13-01-16-27  房间人数为 10
2019-04-13-01-16-38  fle1999 抓x2y4
2019-04-13-01-16-38  x2y4
2019-04-13-01-16-38  {"type":2,"barrage":"申请上机","nick":"fle1999","sid":"27606799","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-13-01-16-39  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-13 01:16:39","control":1,"nick":"fle1999","balance":400,"optId":30,"playOptId":4119795,"result":-1},"msg":"成功"}

2019-04-13-01-16-39  Wawaji上机申请
2019-04-13-01-16-39  
2019-04-13-01-16-39  {"type":3,"barrage":"x2y4","nick":"fle1999","sid":"27606799","giftNum":0,"source":1,"optId":31,"playOptId":4119795}

2019-04-13-01-16-39  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y4","addTime":"2019-04-13 01:16:39","control":1,"nick":"fle1999","balance":400,"optId":31,"playOptId":4119795,"result":-1},"msg":"成功"}

2019-04-13-01-16-39  Wawaji运行完成
2019-04-13-01-16-39  {"type":4,"barrage":"x2y4","nick":"fle1999","sid":"27606799","giftNum":0,"source":1,"optId":32,"playOptId":4119795}

