2019-04-05-00-00-00  次日数据更新
2019-04-05-00-08-04  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-05-00-08-04  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-05 00:08:04","control":0,"nick":"我shi养猫人","balance":102200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-08-08  房间人数为 9
2019-04-05-00-08-23  房间人数为 9
2019-04-05-00-08-38  房间人数为 9
2019-04-05-00-08-53  房间人数为 9
2019-04-05-00-09-08  房间人数为 9
2019-04-05-00-09-23  房间人数为 9
2019-04-05-00-09-38  房间人数为 9
2019-04-05-00-09-53  房间人数为 9
2019-04-05-00-10-08  房间人数为 9
2019-04-05-00-10-23  房间人数为 9
2019-04-05-00-10-38  房间人数为 9
2019-04-05-00-10-53  房间人数为 9
2019-04-05-00-11-08  房间人数为 9
2019-04-05-00-11-23  房间人数为 9
2019-04-05-00-11-38  房间人数为 9
2019-04-05-00-11-53  房间人数为 9
2019-04-05-00-12-05  娃娃星球 抓x2y3
2019-04-05-00-12-05  x2y3
2019-04-05-00-12-05  {"type":2,"barrage":"申请上机","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-05-00-12-05  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-05 00:12:05","control":1,"nick":"娃娃星球","balance":53700,"optId":30,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-05  Wawaji上机申请
2019-04-05-00-12-06  
2019-04-05-00-12-06  {"type":3,"barrage":"x2y3","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":31,"playOptId":4084369}

2019-04-05-00-12-06  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y3","addTime":"2019-04-05 00:12:06","control":1,"nick":"娃娃星球","balance":53700,"optId":31,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-07  Wawaji运行完成
2019-04-05-00-12-07  喵哩喵哩点砍木 #@娃娃星球正在抓取x2y3
2019-04-05-00-12-07  {"type":4,"barrage":"x2y3","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":32,"playOptId":4084369}

2019-04-05-00-12-07  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:07","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-08  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:08","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-08  房间人数为 9
2019-04-05-00-12-09  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:09","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-10  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:10","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-11  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:11","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-12  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:12","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-13  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:13","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-14  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:14","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-15  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:15","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-16  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:16","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-17  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:17","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-18  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:18","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":-1},"msg":"成功"}

2019-04-05-00-12-19  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y3","addTime":"2019-04-05 00:12:19","control":1,"nick":"娃娃星球","balance":53700,"optId":32,"playOptId":4084369,"result":0},"msg":"成功"}

2019-04-05-00-12-19  Wawaji反馈完成
2019-04-05-00-12-21  
2019-04-05-00-12-21  喵哩喵哩点砍木 #@娃娃星球未抓到娃娃，继续努力哟
2019-04-05-00-12-21  Wawaji运行完成
2019-04-05-00-12-23  房间人数为 9
2019-04-05-00-12-38  房间人数为 9
2019-04-05-00-12-53  房间人数为 9
2019-04-05-00-13-08  房间人数为 9
2019-04-05-00-13-23  房间人数为 9
2019-04-05-00-13-38  房间人数为 9
2019-04-05-00-13-53  房间人数为 9
2019-04-05-00-14-08  房间人数为 9
2019-04-05-00-14-23  房间人数为 9
2019-04-05-00-14-38  房间人数为 9
2019-04-05-00-14-53  房间人数为 9
2019-04-05-00-15-08  房间人数为 9
2019-04-05-00-15-23  房间人数为 9
2019-04-05-00-15-38  房间人数为 9
2019-04-05-00-15-53  房间人数为 9
2019-04-05-00-16-08  房间人数为 9
2019-04-05-00-16-23  房间人数为 9
2019-04-05-00-16-28  娃娃星球 1111
2019-04-05-00-16-28  娃
2019-04-05-00-16-28  {"type":0,"barrage":"1111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-05-00-16-28  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-05 00:16:28","control":0,"nick":"娃娃星球","balance":53700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-16-38  房间人数为 9
2019-04-05-00-16-53  房间人数为 9
2019-04-05-00-17-03  娃娃星球 1
2019-04-05-00-17-03  娃
2019-04-05-00-17-03  {"type":0,"barrage":"1","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-05-00-17-03  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1","addTime":"2019-04-05 00:17:03","control":0,"nick":"娃娃星球","balance":53700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-17-08  房间人数为 9
2019-04-05-00-17-23  房间人数为 9
2019-04-05-00-17-34  10799688025_bili 点歌 盛夏
2019-04-05-00-17-34  娃
2019-04-05-00-17-34  {"type":0,"barrage":"点歌盛夏","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-05-00-17-34  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌盛夏","addTime":"2019-04-05 00:17:34","control":0,"nick":"10799688025_bili","balance":73700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-17-38  房间人数为 9
2019-04-05-00-17-53  房间人数为 9
2019-04-05-00-18-08  房间人数为 9
2019-04-05-00-18-08  我shi养猫人 11111
2019-04-05-00-18-08  娃
2019-04-05-00-18-08  {"type":0,"barrage":"11111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-05-00-18-09  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-05 00:18:08","control":0,"nick":"我shi养猫人","balance":102200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-18-23  房间人数为 9
2019-04-05-00-18-38  房间人数为 9
2019-04-05-00-18-53  房间人数为 9
2019-04-05-00-19-08  房间人数为 9
2019-04-05-00-19-23  房间人数为 9
2019-04-05-00-19-38  房间人数为 9
2019-04-05-00-19-53  房间人数为 9
2019-04-05-00-20-08  房间人数为 9
2019-04-05-00-20-23  房间人数为 9
2019-04-05-00-20-38  房间人数为 9
2019-04-05-00-20-53  房间人数为 9
2019-04-05-00-21-08  房间人数为 9
2019-04-05-00-21-23  房间人数为 9
2019-04-05-00-21-38  房间人数为 9
2019-04-05-00-21-53  房间人数为 9
2019-04-05-00-22-08  房间人数为 9
2019-04-05-00-22-22  10799688025_bili 点歌 出山
2019-04-05-00-22-22  娃
2019-04-05-00-22-22  {"type":0,"barrage":"点歌出山","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-05-00-22-22  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-05 00:22:22","control":0,"nick":"10799688025_bili","balance":73700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-22-23  房间人数为 9
2019-04-05-00-22-38  房间人数为 9
2019-04-05-00-22-53  房间人数为 9
2019-04-05-00-23-08  房间人数为 9
2019-04-05-00-23-23  房间人数为 9
2019-04-05-00-23-38  房间人数为 9
2019-04-05-00-23-53  房间人数为 9
2019-04-05-00-24-08  房间人数为 9
2019-04-05-00-24-23  房间人数为 9
2019-04-05-00-24-38  房间人数为 8
2019-04-05-00-24-53  房间人数为 8
2019-04-05-00-25-08  房间人数为 8
2019-04-05-00-25-23  房间人数为 8
2019-04-05-00-25-38  房间人数为 8
2019-04-05-00-25-53  房间人数为 8
2019-04-05-00-26-08  房间人数为 8
2019-04-05-00-26-23  房间人数为 8
2019-04-05-00-26-38  房间人数为 8
2019-04-05-00-26-53  房间人数为 8
2019-04-05-00-27-08  房间人数为 8
2019-04-05-00-27-23  房间人数为 8
2019-04-05-00-27-38  房间人数为 8
2019-04-05-00-27-53  房间人数为 8
2019-04-05-00-28-08  房间人数为 8
2019-04-05-00-28-23  房间人数为 8
2019-04-05-00-28-38  房间人数为 7
2019-04-05-00-28-53  房间人数为 7
2019-04-05-00-29-08  房间人数为 7
2019-04-05-00-29-23  房间人数为 7
2019-04-05-00-29-38  房间人数为 6
2019-04-05-00-29-53  房间人数为 6
2019-04-05-00-30-00  10799688025_bili 1111
2019-04-05-00-30-00  娃
2019-04-05-00-30-00  {"type":0,"barrage":"1111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-05-00-30-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-05 00:30:00","control":0,"nick":"10799688025_bili","balance":73700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-30-08  房间人数为 6
2019-04-05-00-30-23  房间人数为 6
2019-04-05-00-30-38  房间人数为 6
2019-04-05-00-30-44  我shi养猫人 66
2019-04-05-00-30-44  娃
2019-04-05-00-30-45  {"type":0,"barrage":"66","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-05-00-30-45  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-05 00:30:45","control":0,"nick":"我shi养猫人","balance":102200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-30-53  房间人数为 6
2019-04-05-00-31-08  房间人数为 6
2019-04-05-00-31-23  房间人数为 6
2019-04-05-00-31-38  房间人数为 6
2019-04-05-00-31-53  房间人数为 6
2019-04-05-00-32-08  房间人数为 6
2019-04-05-00-32-23  房间人数为 6
2019-04-05-00-32-38  房间人数为 6
2019-04-05-00-32-49  10799688025_bili 6
2019-04-05-00-32-49  娃
2019-04-05-00-32-49  {"type":0,"barrage":"6","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-05-00-32-49  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-05 00:32:49","control":0,"nick":"10799688025_bili","balance":73700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-32-53  房间人数为 6
2019-04-05-00-33-08  房间人数为 6
2019-04-05-00-33-23  房间人数为 6
2019-04-05-00-33-38  房间人数为 6
2019-04-05-00-33-44  10799688025_bili 点歌 有一种悲伤
2019-04-05-00-33-44  娃
2019-04-05-00-33-44  {"type":0,"barrage":"点歌有一种悲伤","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-05-00-33-44  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌有一种悲伤","addTime":"2019-04-05 00:33:44","control":0,"nick":"10799688025_bili","balance":73700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-33-53  房间人数为 6
2019-04-05-00-34-08  房间人数为 6
2019-04-05-00-34-23  房间人数为 6
2019-04-05-00-34-38  房间人数为 6
2019-04-05-00-34-53  房间人数为 6
2019-04-05-00-35-08  房间人数为 6
2019-04-05-00-35-23  房间人数为 6
2019-04-05-00-35-38  房间人数为 6
2019-04-05-00-35-53  房间人数为 6
2019-04-05-00-36-08  房间人数为 6
2019-04-05-00-36-23  房间人数为 6
2019-04-05-00-36-26  娃娃星球 好萌好可爱
2019-04-05-00-36-26  娃
2019-04-05-00-36-26  {"type":0,"barrage":"好萌好可爱","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-05-00-36-26  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"好萌好可爱","addTime":"2019-04-05 00:36:26","control":0,"nick":"娃娃星球","balance":53600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-36-38  房间人数为 6
2019-04-05-00-36-53  房间人数为 6
2019-04-05-00-37-08  房间人数为 6
2019-04-05-00-37-23  房间人数为 6
2019-04-05-00-37-38  房间人数为 6
2019-04-05-00-37-53  房间人数为 6
2019-04-05-00-38-08  房间人数为 6
2019-04-05-00-38-23  房间人数为 6
2019-04-05-00-38-38  房间人数为 6
2019-04-05-00-38-53  房间人数为 6
2019-04-05-00-39-08  房间人数为 6
2019-04-05-00-39-23  房间人数为 6
2019-04-05-00-39-38  房间人数为 6
2019-04-05-00-39-53  房间人数为 6
2019-04-05-00-40-08  房间人数为 6
2019-04-05-00-40-13  10799688025_bili 好萌好可爱
2019-04-05-00-40-13  娃
2019-04-05-00-40-13  {"type":0,"barrage":"好萌好可爱","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-05-00-40-13  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"好萌好可爱","addTime":"2019-04-05 00:40:13","control":0,"nick":"10799688025_bili","balance":73700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-40-23  房间人数为 6
2019-04-05-00-40-38  房间人数为 6
2019-04-05-00-40-47  娃娃星球 111
2019-04-05-00-40-47  娃
2019-04-05-00-40-47  {"type":0,"barrage":"111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-05-00-40-47  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-05 00:40:47","control":0,"nick":"娃娃星球","balance":53600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-40-53  房间人数为 6
2019-04-05-00-41-08  房间人数为 6
2019-04-05-00-41-23  房间人数为 6
2019-04-05-00-41-38  房间人数为 6
2019-04-05-00-41-53  房间人数为 6
2019-04-05-00-42-08  房间人数为 6
2019-04-05-00-42-23  房间人数为 6
2019-04-05-00-42-38  房间人数为 6
2019-04-05-00-42-53  房间人数为 6
2019-04-05-00-43-08  房间人数为 6
2019-04-05-00-43-23  房间人数为 6
2019-04-05-00-43-38  房间人数为 7
2019-04-05-00-43-53  房间人数为 7
2019-04-05-00-44-08  房间人数为 7
2019-04-05-00-44-23  房间人数为 7
2019-04-05-00-44-38  房间人数为 7
2019-04-05-00-44-53  房间人数为 7
2019-04-05-00-45-08  房间人数为 7
2019-04-05-00-45-23  房间人数为 7
2019-04-05-00-45-38  房间人数为 8
2019-04-05-00-45-53  房间人数为 8
2019-04-05-00-45-59  我shi养猫人 111
2019-04-05-00-45-59  娃
2019-04-05-00-45-59  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-05-00-45-59  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-05 00:45:59","control":0,"nick":"我shi养猫人","balance":102200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-05-00-46-08  房间人数为 8
2019-04-05-00-46-23  房间人数为 8
2019-04-05-00-46-35  娃娃星球 抓x6y2
2019-04-05-00-46-35  x6y2
2019-04-05-00-46-35  {"type":2,"barrage":"申请上机","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-05-00-46-36  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-05 00:46:36","control":1,"nick":"娃娃星球","balance":53500,"optId":30,"playOptId":4084485,"result":-1},"msg":"成功"}

2019-04-05-00-46-36  Wawaji上机申请
2019-04-05-00-46-36  
2019-04-05-00-46-36  {"type":3,"barrage":"x6y2","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":31,"playOptId":4084485}

2019-04-05-00-46-36  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x6y2","addTime":"2019-04-05 00:46:36","control":1,"nick":"娃娃星球","balance":53500,"optId":31,"playOptId":4084485,"result":-1},"msg":"成功"}

2019-04-05-00-46-36  Wawaji运行完成
