2019-04-11-00-00-00  次日数据更新
2019-04-11-00-12-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:51","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:52","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:53","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:54","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:55","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:56","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:57","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:58","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-12-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:12:59","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-13-00  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:00","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":-1},"msg":"成功"}

2019-04-11-00-13-01  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:01","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110301,"result":0},"msg":"成功"}

2019-04-11-00-13-01  Wawaji反馈完成
2019-04-11-00-13-01  房间人数为 11
2019-04-11-00-13-02  
2019-04-11-00-13-02  
2019-04-11-00-13-03  喵哩喵哩点砍木 #@中二Azreal未抓到娃娃，继续努
2019-04-11-00-13-03  喵哩喵哩点砍木 #力哟
2019-04-11-00-13-03  Wawaji运行完成
2019-04-11-00-13-16  房间人数为 11
2019-04-11-00-13-20  中二Azreal送出辣条
2019-04-11-00-13-20  
2019-04-11-00-13-21  {"type":1,"barrage":"辣条","nick":"中二Azreal","sid":"11001139","giftNum":1,"source":1,"optId":20}

2019-04-11-00-13-21  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-11 00:13:21","control":0,"nick":"中二Azreal","balance":100,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-11-00-13-21  礼物
2019-04-11-00-13-21  喵哩喵哩点砍木 #谢中二Azreal送出的辣条
2019-04-11-00-13-31  房间人数为 11
2019-04-11-00-13-39  中二Azreal 抓x1y1
2019-04-11-00-13-39  x1y1
2019-04-11-00-13-39  {"type":2,"barrage":"申请上机","nick":"中二Azreal","sid":"11001139","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-11-00-13-39  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-11 00:13:39","control":1,"nick":"中二Azreal","balance":0,"optId":30,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-39  Wawaji上机申请
2019-04-11-00-13-39  
2019-04-11-00-13-40  {"type":3,"barrage":"x1y1","nick":"中二Azreal","sid":"11001139","giftNum":0,"source":1,"optId":31,"playOptId":4110304}

2019-04-11-00-13-40  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x1y1","addTime":"2019-04-11 00:13:40","control":1,"nick":"中二Azreal","balance":0,"optId":31,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-40  Wawaji运行完成
2019-04-11-00-13-40  {"type":4,"barrage":"x1y1","nick":"中二Azreal","sid":"11001139","giftNum":0,"source":1,"optId":32,"playOptId":4110304}

2019-04-11-00-13-40  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:40","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-40  喵哩喵哩点砍木 #@中二Azreal正在抓取x1y1
2019-04-11-00-13-41  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:41","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:42","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:43","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:44","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:45","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:46","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-46  房间人数为 11
2019-04-11-00-13-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:47","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:48","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:49","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:50","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":-1},"msg":"成功"}

2019-04-11-00-13-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:13:51","control":1,"nick":"中二Azreal","balance":0,"optId":32,"playOptId":4110304,"result":0},"msg":"成功"}

2019-04-11-00-13-51  Wawaji反馈完成
2019-04-11-00-13-52  
2019-04-11-00-13-53  喵哩喵哩点砍木 #@中二Azreal未抓到娃娃，继续努
2019-04-11-00-13-54  Wawaji运行完成
2019-04-11-00-14-00  10799688025_bili 6666
2019-04-11-00-14-00  娃
2019-04-11-00-14-00  {"type":0,"barrage":"6666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-11-00-14-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-11 00:14:00","control":0,"nick":"10799688025_bili","balance":64200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-11-00-14-01  房间人数为 11
2019-04-11-00-14-16  房间人数为 11
2019-04-11-00-14-31  房间人数为 11
2019-04-11-00-14-46  房间人数为 11
2019-04-11-00-15-01  房间人数为 11
2019-04-11-00-15-16  房间人数为 11
2019-04-11-00-15-31  房间人数为 11
2019-04-11-00-15-46  房间人数为 11
2019-04-11-00-16-01  房间人数为 11
2019-04-11-00-16-16  房间人数为 11
2019-04-11-00-16-31  房间人数为 12
2019-04-11-00-16-46  房间人数为 12
2019-04-11-00-17-01  房间人数为 12
2019-04-11-00-17-16  房间人数为 12
2019-04-11-00-17-31  房间人数为 12
2019-04-11-00-17-46  房间人数为 12
2019-04-11-00-18-01  房间人数为 12
2019-04-11-00-18-16  房间人数为 12
2019-04-11-00-18-31  房间人数为 12
2019-04-11-00-18-40  Doctor-Justin 抓x3y2
2019-04-11-00-18-40  x3y2
2019-04-11-00-18-40  {"type":2,"barrage":"申请上机","nick":"Doctor-Justin","sid":"32801139","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-11-00-18-41  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-11 00:18:41","control":0,"nick":"Doctor-Justin","balance":0,"optId":30,"playOptId":0,"result":-1},"msg":"操作失败，余额不足"}

2019-04-11-00-18-41  
2019-04-11-00-18-41  
2019-04-11-00-18-42  喵哩喵哩点砍木 #@Doctor-Justin余额不足
2019-04-11-00-18-42  喵哩喵哩点砍木 #，赠送任意礼物即可控制
2019-04-11-00-18-43  Wawaji运行完成
2019-04-11-00-18-43  我shi养猫人 抓x2y6
2019-04-11-00-18-43  x2y6
2019-04-11-00-18-43  {"type":2,"barrage":"申请上机","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-11-00-18-43  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-11 00:18:43","control":1,"nick":"我shi养猫人","balance":92200,"optId":30,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-43  Wawaji上机申请
2019-04-11-00-18-43  
2019-04-11-00-18-44  {"type":3,"barrage":"x2y6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":31,"playOptId":4110327}

2019-04-11-00-18-44  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y6","addTime":"2019-04-11 00:18:44","control":1,"nick":"我shi养猫人","balance":92200,"optId":31,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-44  Wawaji运行完成
2019-04-11-00-18-44  {"type":4,"barrage":"x2y6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":32,"playOptId":4110327}

2019-04-11-00-18-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:44","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-44  喵哩喵哩点砍木 #@我shi养猫人正在抓取x2y6
2019-04-11-00-18-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:45","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:46","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-46  房间人数为 12
2019-04-11-00-18-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:47","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:48","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:49","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:50","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:51","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:52","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:53","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:54","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:55","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:56","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:57","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:58","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":-1},"msg":"成功"}

2019-04-11-00-18-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-11 00:18:59","control":1,"nick":"我shi养猫人","balance":92200,"optId":32,"playOptId":4110327,"result":0},"msg":"成功"}

2019-04-11-00-18-59  Wawaji反馈完成
2019-04-11-00-19-00  
2019-04-11-00-19-01  喵哩喵哩点砍木 #@我shi养猫人未抓到娃娃，继续努力
2019-04-11-00-19-01  房间人数为 12
2019-04-11-00-19-02  Wawaji运行完成
2019-04-11-00-19-16  房间人数为 12
2019-04-11-00-19-31  房间人数为 12
2019-04-11-00-19-46  房间人数为 12
2019-04-11-00-20-02  房间人数为 12
2019-04-11-00-20-13  我shi养猫人 6
2019-04-11-00-20-13  娃
2019-04-11-00-20-13  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-11-00-20-13  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-11 00:20:13","control":0,"nick":"我shi养猫人","balance":92200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-11-00-20-16  房间人数为 12
2019-04-11-00-20-31  房间人数为 11
2019-04-11-00-20-46  房间人数为 11
2019-04-11-00-21-01  房间人数为 11
2019-04-11-00-21-16  房间人数为 11
2019-04-11-00-21-31  房间人数为 10
2019-04-11-00-21-46  房间人数为 10
2019-04-11-00-22-01  房间人数为 10
2019-04-11-00-22-16  房间人数为 10
2019-04-11-00-22-25  娃娃星球 6
2019-04-11-00-22-25  娃
2019-04-11-00-22-25  {"type":0,"barrage":"6","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-11-00-22-25  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-11 00:22:25","control":0,"nick":"娃娃星球","balance":33100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-11-00-22-31  房间人数为 10
2019-04-11-00-22-46  房间人数为 10
2019-04-11-00-23-01  房间人数为 10
2019-04-11-00-23-16  房间人数为 10
2019-04-11-00-23-31  房间人数为 10
2019-04-11-00-23-41  我shi养猫人 点歌 年少有为
2019-04-11-00-23-41  娃
2019-04-11-00-23-41  {"type":0,"barrage":"点歌年少有为","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-11-00-23-41  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌年少有为","addTime":"2019-04-11 00:23:41","control":0,"nick":"我shi养猫人","balance":92200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-11-00-23-46  房间人数为 10
2019-04-11-00-24-01  房间人数为 10
2019-04-11-00-24-16  房间人数为 10
2019-04-11-00-24-31  伊纯那色送出辣条
2019-04-11-00-24-31  
2019-04-11-00-24-31  {"type":1,"barrage":"辣条","nick":"伊纯那色","sid":"5434778","giftNum":1,"source":1,"optId":20}

2019-04-11-00-24-31  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-11 00:24:31","control":0,"nick":"伊纯那色","balance":100,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-11-00-24-31  礼物
2019-04-11-00-24-31  房间人数为 10
2019-04-11-00-24-32  喵哩喵哩点砍木 #谢伊纯那色送出的辣条
2019-04-11-00-24-46  房间人数为 10
2019-04-11-00-24-57  伊纯那色 抓x1y1
2019-04-11-00-24-57  x1y1
2019-04-11-00-24-57  {"type":2,"barrage":"申请上机","nick":"伊纯那色","sid":"5434778","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-11-00-24-57  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-11 00:24:57","control":1,"nick":"伊纯那色","balance":0,"optId":30,"playOptId":4110342,"result":-1},"msg":"成功"}

2019-04-11-00-24-57  Wawaji上机申请
2019-04-11-00-24-57  
2019-04-11-00-24-58  {"type":3,"barrage":"x1y1","nick":"伊纯那色","sid":"5434778","giftNum":0,"source":1,"optId":31,"playOptId":4110342}

2019-04-11-00-24-58  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x1y1","addTime":"2019-04-11 00:24:58","control":1,"nick":"伊纯那色","balance":0,"optId":31,"playOptId":4110342,"result":-1},"msg":"成功"}

2019-04-11-00-24-58  Wawaji运行完成
2019-04-11-00-24-58  {"type":4,"barrage":"x1y1","nick":"伊纯那色","sid":"5434778","giftNum":0,"source":1,"optId":32,"playOptId":4110342}

2019-04-11-00-24-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x1y1","addTime":"2019-04-11 00:24:58","control":1,"nick":"伊纯那色","balance":0,"optId":32,"playOptId":4110342,"result":-1},"msg":"成功"}

2019-04-11-00-24-58  喵哩喵哩点砍木 #@伊纯那色正在抓取x1y1
