2019-04-03-00-00-00  次日数据更新
2019-04-03-00-08-03  {"type":0,"barrage":"点歌起风了","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-08-03  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌起风了","addTime":"2019-04-03 00:08:03","control":0,"nick":"我shi养猫人","balance":98900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-08-06  房间人数为 6
2019-04-03-00-08-21  房间人数为 6
2019-04-03-00-08-36  房间人数为 6
2019-04-03-00-08-51  房间人数为 6
2019-04-03-00-09-06  房间人数为 6
2019-04-03-00-09-21  房间人数为 6
2019-04-03-00-09-36  房间人数为 7
2019-04-03-00-09-51  房间人数为 7
2019-04-03-00-10-06  房间人数为 7
2019-04-03-00-10-21  房间人数为 7
2019-04-03-00-10-36  房间人数为 7
2019-04-03-00-10-51  房间人数为 7
2019-04-03-00-11-06  房间人数为 7
2019-04-03-00-11-21  房间人数为 7
2019-04-03-00-11-36  房间人数为 7
2019-04-03-00-11-51  房间人数为 7
2019-04-03-00-12-06  房间人数为 7
2019-04-03-00-12-21  房间人数为 7
2019-04-03-00-12-36  房间人数为 8
2019-04-03-00-12-51  房间人数为 8
2019-04-03-00-13-06  房间人数为 8
2019-04-03-00-13-21  房间人数为 8
2019-04-03-00-13-28  我shi养猫人 我的余额
2019-04-03-00-13-28  娃
2019-04-03-00-13-28  {"type":0,"barrage":"我的余额","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-13-28  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"我的余额","addTime":"2019-04-03 00:13:28","control":0,"nick":"我shi养猫人","balance":98900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-13-28  
2019-04-03-00-13-29  喵哩喵哩点砍木 #@我shi养猫人用户余额为98900
2019-04-03-00-13-36  房间人数为 7
2019-04-03-00-13-51  房间人数为 7
2019-04-03-00-14-06  房间人数为 7
2019-04-03-00-14-21  房间人数为 7
2019-04-03-00-14-36  房间人数为 7
2019-04-03-00-14-51  房间人数为 7
2019-04-03-00-15-06  房间人数为 7
2019-04-03-00-15-21  房间人数为 7
2019-04-03-00-15-36  房间人数为 7
2019-04-03-00-15-51  房间人数为 7
2019-04-03-00-16-06  房间人数为 7
2019-04-03-00-16-21  房间人数为 7
2019-04-03-00-16-36  房间人数为 7
2019-04-03-00-16-51  房间人数为 7
2019-04-03-00-16-54  我shi养猫人 点歌 绿色
2019-04-03-00-16-54  娃
2019-04-03-00-16-54  {"type":0,"barrage":"点歌绿色","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-16-54  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌绿色","addTime":"2019-04-03 00:16:54","control":0,"nick":"我shi养猫人","balance":98900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-17-06  房间人数为 7
2019-04-03-00-17-21  房间人数为 7
2019-04-03-00-17-36  房间人数为 6
2019-04-03-00-17-51  房间人数为 6
2019-04-03-00-18-06  房间人数为 6
2019-04-03-00-18-21  房间人数为 6
2019-04-03-00-18-28  娃娃星球 点歌 水星记
2019-04-03-00-18-28  娃
2019-04-03-00-18-28  {"type":0,"barrage":"点歌水星记","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-00-18-28  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌水星记","addTime":"2019-04-03 00:18:28","control":0,"nick":"娃娃星球","balance":60900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-18-36  房间人数为 6
2019-04-03-00-18-51  房间人数为 6
2019-04-03-00-19-06  房间人数为 6
2019-04-03-00-19-21  房间人数为 6
2019-04-03-00-19-36  房间人数为 6
2019-04-03-00-19-51  房间人数为 6
2019-04-03-00-20-06  房间人数为 6
2019-04-03-00-20-21  房间人数为 6
2019-04-03-00-20-36  房间人数为 6
2019-04-03-00-20-36  10799688025_bili 点歌 盛夏
2019-04-03-00-20-36  娃
2019-04-03-00-20-36  {"type":0,"barrage":"点歌盛夏","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-03-00-20-36  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌盛夏","addTime":"2019-04-03 00:20:36","control":0,"nick":"10799688025_bili","balance":79600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-20-51  房间人数为 6
2019-04-03-00-21-06  房间人数为 6
2019-04-03-00-21-21  房间人数为 6
2019-04-03-00-21-36  房间人数为 7
2019-04-03-00-21-51  房间人数为 7
2019-04-03-00-22-00  10799688025_bili 点歌 起风了
2019-04-03-00-22-00  娃
2019-04-03-00-22-00  {"type":0,"barrage":"点歌起风了","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-03-00-22-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌起风了","addTime":"2019-04-03 00:22:00","control":0,"nick":"10799688025_bili","balance":79600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-22-06  房间人数为 7
2019-04-03-00-22-21  房间人数为 7
2019-04-03-00-22-36  房间人数为 7
2019-04-03-00-22-51  房间人数为 7
2019-04-03-00-23-06  房间人数为 7
2019-04-03-00-23-21  房间人数为 7
2019-04-03-00-23-36  房间人数为 8
2019-04-03-00-23-51  房间人数为 8
2019-04-03-00-24-06  10799688025_bili 666
2019-04-03-00-24-06  娃
2019-04-03-00-24-06  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-03-00-24-06  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-03 00:24:06","control":0,"nick":"10799688025_bili","balance":79600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-24-06  房间人数为 8
2019-04-03-00-24-21  房间人数为 8
2019-04-03-00-24-36  房间人数为 7
2019-04-03-00-24-51  房间人数为 7
2019-04-03-00-25-06  房间人数为 7
2019-04-03-00-25-21  房间人数为 7
2019-04-03-00-25-23  我shi养猫人 1
2019-04-03-00-25-23  娃
2019-04-03-00-25-23  {"type":0,"barrage":"1","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-25-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1","addTime":"2019-04-03 00:25:23","control":0,"nick":"我shi养猫人","balance":98900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-25-36  房间人数为 7
2019-04-03-00-25-51  房间人数为 7
2019-04-03-00-25-59  娃娃星球 点歌 多调利想在平庸的生活拥抱你
2019-04-03-00-25-59  娃
2019-04-03-00-25-59  {"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-00-25-59  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","addTime":"2019-04-03 00:25:59","control":0,"nick":"娃娃星球","balance":60900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-26-06  房间人数为 7
2019-04-03-00-26-21  房间人数为 7
2019-04-03-00-26-36  房间人数为 7
2019-04-03-00-26-51  房间人数为 7
2019-04-03-00-27-06  房间人数为 7
2019-04-03-00-27-07  10799688025_bili 66
2019-04-03-00-27-07  娃
2019-04-03-00-27-07  {"type":0,"barrage":"66","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-03-00-27-07  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-03 00:27:07","control":0,"nick":"10799688025_bili","balance":79600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-27-21  房间人数为 7
2019-04-03-00-27-36  房间人数为 8
2019-04-03-00-27-51  房间人数为 8
2019-04-03-00-27-58  娃娃星球 6
2019-04-03-00-27-58  娃
2019-04-03-00-27-58  {"type":0,"barrage":"6","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-00-27-58  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-03 00:27:58","control":0,"nick":"娃娃星球","balance":60900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-28-06  房间人数为 8
2019-04-03-00-28-21  房间人数为 8
2019-04-03-00-28-36  房间人数为 8
2019-04-03-00-28-51  房间人数为 8
2019-04-03-00-29-06  房间人数为 8
2019-04-03-00-29-21  房间人数为 8
2019-04-03-00-29-36  房间人数为 9
2019-04-03-00-29-51  房间人数为 9
2019-04-03-00-30-06  房间人数为 9
2019-04-03-00-30-21  房间人数为 9
2019-04-03-00-30-36  房间人数为 10
2019-04-03-00-30-51  房间人数为 10
2019-04-03-00-31-06  房间人数为 10
2019-04-03-00-31-21  房间人数为 10
2019-04-03-00-31-36  房间人数为 10
2019-04-03-00-31-51  房间人数为 10
2019-04-03-00-32-06  房间人数为 10
2019-04-03-00-32-11  10799688025_bili 抓x2y4
2019-04-03-00-32-11  x2y4
2019-04-03-00-32-11  {"type":2,"barrage":"申请上机","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-03-00-32-11  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-03 00:32:11","control":1,"nick":"10799688025_bili","balance":79500,"optId":30,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-11  Wawaji上机申请
2019-04-03-00-32-11  
2019-04-03-00-32-12  
2019-04-03-00-32-12  喵哩喵哩点砍木 #@10799688025_bili正
2019-04-03-00-32-12  喵哩喵哩点砍木 #在抓取x2y4
2019-04-03-00-32-13  {"type":3,"barrage":"x2y4","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":31,"playOptId":4071611}

2019-04-03-00-32-13  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y4","addTime":"2019-04-03 00:32:13","control":1,"nick":"10799688025_bili","balance":79500,"optId":31,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-13  Wawaji运行完成
2019-04-03-00-32-13  {"type":4,"barrage":"x2y4","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":32,"playOptId":4071611}

2019-04-03-00-32-13  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:13","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-14  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:14","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-15  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:15","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-16  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:16","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-17  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:17","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-18  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:18","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-19  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:19","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-20  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:20","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-21  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:21","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-21  房间人数为 10
2019-04-03-00-32-22  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:22","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:23","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-24  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:24","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":-1},"msg":"成功"}

2019-04-03-00-32-25  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-03 00:32:25","control":1,"nick":"10799688025_bili","balance":79500,"optId":32,"playOptId":4071611,"result":0},"msg":"成功"}

2019-04-03-00-32-25  Wawaji反馈完成
2019-04-03-00-32-26  
2019-04-03-00-32-26  
2019-04-03-00-32-27  喵哩喵哩点砍木 #@10799688025_bili未
2019-04-03-00-32-27  喵哩喵哩点砍木 #抓到娃娃，继续努力哟
2019-04-03-00-32-27  Wawaji运行完成
2019-04-03-00-32-36  房间人数为 10
2019-04-03-00-32-51  房间人数为 10
2019-04-03-00-32-56  娃娃星球 好萌好可爱
2019-04-03-00-32-56  娃
2019-04-03-00-32-56  {"type":0,"barrage":"好萌好可爱","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-00-32-56  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"好萌好可爱","addTime":"2019-04-03 00:32:56","control":0,"nick":"娃娃星球","balance":60900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-33-06  房间人数为 10
2019-04-03-00-33-21  房间人数为 10
2019-04-03-00-33-36  房间人数为 10
2019-04-03-00-33-51  房间人数为 10
2019-04-03-00-34-06  房间人数为 10
2019-04-03-00-34-21  房间人数为 10
2019-04-03-00-34-28  娃娃星球 111
2019-04-03-00-34-28  娃
2019-04-03-00-34-28  {"type":0,"barrage":"111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-00-34-28  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-03 00:34:28","control":0,"nick":"娃娃星球","balance":60900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-34-36  房间人数为 10
2019-04-03-00-34-51  房间人数为 10
2019-04-03-00-35-06  房间人数为 10
2019-04-03-00-35-21  房间人数为 10
2019-04-03-00-35-36  房间人数为 10
2019-04-03-00-35-51  房间人数为 10
2019-04-03-00-36-06  房间人数为 10
2019-04-03-00-36-21  房间人数为 10
2019-04-03-00-36-36  房间人数为 10
2019-04-03-00-36-51  房间人数为 10
2019-04-03-00-37-06  房间人数为 10
2019-04-03-00-37-21  房间人数为 10
2019-04-03-00-37-36  房间人数为 10
2019-04-03-00-37-51  房间人数为 10
2019-04-03-00-38-06  房间人数为 10
2019-04-03-00-38-21  房间人数为 10
2019-04-03-00-38-36  房间人数为 9
2019-04-03-00-38-51  房间人数为 9
2019-04-03-00-39-06  房间人数为 9
2019-04-03-00-39-21  房间人数为 9
2019-04-03-00-39-36  房间人数为 10
2019-04-03-00-39-51  房间人数为 10
2019-04-03-00-40-06  房间人数为 10
2019-04-03-00-40-21  房间人数为 10
2019-04-03-00-40-36  房间人数为 10
2019-04-03-00-40-45  娃娃星球 好萌好可爱
2019-04-03-00-40-45  娃
2019-04-03-00-40-45  {"type":0,"barrage":"好萌好可爱","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-00-40-45  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"好萌好可爱","addTime":"2019-04-03 00:40:45","control":0,"nick":"娃娃星球","balance":60900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-40-51  房间人数为 10
2019-04-03-00-41-06  房间人数为 10
2019-04-03-00-41-21  房间人数为 10
2019-04-03-00-41-36  房间人数为 10
2019-04-03-00-41-51  房间人数为 10
2019-04-03-00-42-06  房间人数为 10
2019-04-03-00-42-06  我shi养猫人 点歌 水星记
2019-04-03-00-42-06  娃
2019-04-03-00-42-06  {"type":0,"barrage":"点歌水星记","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-42-06  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌水星记","addTime":"2019-04-03 00:42:06","control":0,"nick":"我shi养猫人","balance":98900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-42-21  房间人数为 10
2019-04-03-00-42-36  房间人数为 10
2019-04-03-00-42-42  我shi养猫人 投食
2019-04-03-00-42-42  娃
2019-04-03-00-42-42  {"type":0,"barrage":"投食","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-42-42  client接收到：{"state":true,"result":"200","data":{"type":0,"barrage":"投食","addTime":"2019-04-03 00:42:42","control":1,"nick":"我shi养猫人","balance":98800,"optId":10,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-03-00-42-42  
2019-04-03-00-42-43  喵哩喵哩点砍木 #主播接收到指令,正在执行
2019-04-03-00-42-51  房间人数为 10
2019-04-03-00-43-06  房间人数为 10
2019-04-03-00-43-21  房间人数为 10
2019-04-03-00-43-36  房间人数为 10
2019-04-03-00-43-51  房间人数为 10
2019-04-03-00-44-06  房间人数为 10
2019-04-03-00-44-21  房间人数为 10
2019-04-03-00-44-36  房间人数为 10
2019-04-03-00-44-51  房间人数为 10
2019-04-03-00-45-06  房间人数为 10
2019-04-03-00-45-21  房间人数为 10
2019-04-03-00-45-24  我shi养猫人 点歌 水星记
2019-04-03-00-45-24  娃
2019-04-03-00-45-24  {"type":0,"barrage":"点歌水星记","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-45-24  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌水星记","addTime":"2019-04-03 00:45:24","control":0,"nick":"我shi养猫人","balance":98800,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-45-36  房间人数为 10
2019-04-03-00-45-51  房间人数为 10
2019-04-03-00-46-06  房间人数为 10
2019-04-03-00-46-21  房间人数为 10
2019-04-03-00-46-36  房间人数为 10
2019-04-03-00-46-51  房间人数为 10
2019-04-03-00-47-06  房间人数为 10
2019-04-03-00-47-21  房间人数为 10
2019-04-03-00-47-36  房间人数为 10
2019-04-03-00-47-51  房间人数为 10
2019-04-03-00-48-06  房间人数为 10
2019-04-03-00-48-21  房间人数为 10
2019-04-03-00-48-36  房间人数为 9
2019-04-03-00-48-51  房间人数为 9
2019-04-03-00-49-06  房间人数为 9
2019-04-03-00-49-21  房间人数为 9
2019-04-03-00-49-36  房间人数为 9
2019-04-03-00-49-51  房间人数为 9
2019-04-03-00-50-06  房间人数为 9
2019-04-03-00-50-21  房间人数为 9
2019-04-03-00-50-36  房间人数为 9
2019-04-03-00-50-51  房间人数为 9
2019-04-03-00-51-00  我shi养猫人 超级智能
2019-04-03-00-51-00  娃
2019-04-03-00-51-00  {"type":0,"barrage":"超级智能","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-03-00-51-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"超级智能","addTime":"2019-04-03 00:51:00","control":0,"nick":"我shi养猫人","balance":98800,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-51-06  房间人数为 9
2019-04-03-00-51-21  房间人数为 9
2019-04-03-00-51-36  房间人数为 8
2019-04-03-00-51-51  房间人数为 8
2019-04-03-00-52-06  房间人数为 8
2019-04-03-00-52-21  房间人数为 8
2019-04-03-00-52-21  10799688025_bili 666
2019-04-03-00-52-21  娃
2019-04-03-00-52-21  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-03-00-52-21  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-03 00:52:21","control":0,"nick":"10799688025_bili","balance":79400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-52-36  房间人数为 7
2019-04-03-00-52-51  房间人数为 7
2019-04-03-00-53-06  房间人数为 7
2019-04-03-00-53-21  房间人数为 7
2019-04-03-00-53-36  房间人数为 7
2019-04-03-00-53-51  房间人数为 7
2019-04-03-00-53-55  娃娃星球 666
2019-04-03-00-53-55  娃
2019-04-03-00-53-55  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-00-53-55  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-03 00:53:55","control":0,"nick":"娃娃星球","balance":60900,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-54-06  房间人数为 7
2019-04-03-00-54-21  房间人数为 7
2019-04-03-00-54-36  房间人数为 7
2019-04-03-00-54-51  房间人数为 7
2019-04-03-00-55-06  房间人数为 7
2019-04-03-00-55-21  房间人数为 7
2019-04-03-00-55-36  房间人数为 7
2019-04-03-00-55-51  房间人数为 7
2019-04-03-00-56-06  房间人数为 7
2019-04-03-00-56-21  房间人数为 7
2019-04-03-00-56-36  房间人数为 7
2019-04-03-00-56-51  房间人数为 7
2019-04-03-00-57-06  房间人数为 7
2019-04-03-00-57-21  房间人数为 7
2019-04-03-00-57-36  房间人数为 7
2019-04-03-00-57-51  房间人数为 7
2019-04-03-00-58-06  房间人数为 7
2019-04-03-00-58-21  房间人数为 7
2019-04-03-00-58-36  房间人数为 6
2019-04-03-00-58-51  房间人数为 6
2019-04-03-00-59-06  房间人数为 6
2019-04-03-00-59-21  房间人数为 6
2019-04-03-00-59-36  房间人数为 7
2019-04-03-00-59-48  10799688025_bili 点歌 有一种悲伤
2019-04-03-00-59-48  娃
2019-04-03-00-59-48  {"type":0,"barrage":"点歌有一种悲伤","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-03-00-59-48  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌有一种悲伤","addTime":"2019-04-03 00:59:48","control":0,"nick":"10799688025_bili","balance":79400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-00-59-51  房间人数为 7
2019-04-03-01-00-06  房间人数为 7
2019-04-03-01-00-21  房间人数为 7
2019-04-03-01-00-36  房间人数为 7
2019-04-03-01-00-51  房间人数为 7
2019-04-03-01-01-06  房间人数为 7
2019-04-03-01-01-21  房间人数为 7
2019-04-03-01-01-36  房间人数为 8
2019-04-03-01-01-51  房间人数为 8
2019-04-03-01-02-06  房间人数为 8
2019-04-03-01-02-21  房间人数为 8
2019-04-03-01-02-36  房间人数为 8
2019-04-03-01-02-51  房间人数为 8
2019-04-03-01-03-06  房间人数为 8
2019-04-03-01-03-21  房间人数为 8
2019-04-03-01-03-36  房间人数为 9
2019-04-03-01-03-51  房间人数为 9
2019-04-03-01-04-03  娃娃星球 666
2019-04-03-01-04-03  娃
2019-04-03-01-04-03  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-03-01-04-03  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-03 01:04:03","control":0,"nick":"娃娃星球","balance":60800,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-03-01-04-06  房间人数为 9
2019-04-03-01-04-21  房间人数为 9
